account_id,customer_id,branch_id,account_type,open_date,balance,currency,account_status
483,7743,38,Savings,2024-07-13,219672.55,INR,Dormant
484,19152,96,Premium,2017-09-14,16826.99,INR,Active
485,20022,10,Savings,2019-10-10,49091.07,INR,Active
486,15907,56,Savings,2012-09-22,24050.92,INR,Active
487,12307,8,Business,2014-12-17,57017.83,INR,Active
488,20621,8,Salary,2015-08-23,2374.45,INR,Active
489,8449,36,Salary,2025-02-27,12941.24,INR,Active
490,15744,4,Savings,2022-06-25,4636.66,INR,Active
491,20040,3,Current,2013-04-04,5658.42,INR,Active
492,23932,16,Savings,2020-11-19,19998.09,INR,Active
493,13325,56,Savings,2024-05-04,9557.39,INR,Active
494,4728,55,Premium,2014-04-29,45855.26,INR,Active
495,2369,17,Current,2013-01-11,79022.37,INR,Active
496,16567,23,Premium,2017-01-06,7522.9,INR,Active
497,21960,54,Savings,2020-09-08,646.66,INR,Active
498,8245,24,Savings,2018-10-11,115935.62,INR,Active
499,1229,59,Salary,2018-07-03,3471.45,INR,Active
500,7928,98,Salary,2020-02-13,9053.71,INR,Active
501,24143,57,Savings,2019-10-11,31200.24,INR,Active
502,22737,87,Current,2017-11-21,40794.7,INR,Active
503,22853,44,Salary,2022-06-20,16678.59,INR,Active
504,5572,100,Premium,2017-08-23,3776.08,INR,Active
505,8390,56,Business,2018-12-14,32392.96,INR,Active
506,23479,10,Savings,2019-10-28,15261.18,INR,Active
507,15373,33,Savings,2017-05-22,14859.42,INR,Active
508,12821,84,Salary,2023-07-11,16928.92,INR,Active
509,17509,48,Savings,2012-03-04,4042.11,INR,Active
510,24803,71,Salary,2019-10-15,12408.64,INR,Active
511,13412,31,Salary,2021-03-30,21395.98,INR,Active
512,10861,87,Current,2014-02-24,28438.89,INR,Active
513,23815,36,Salary,2017-09-10,3205.76,INR,Active
514,17846,65,Premium,2014-05-07,95914.03,INR,Active
515,17933,57,Salary,2021-02-07,1648.11,INR,Active
516,20133,24,Salary,2015-04-13,15410.77,INR,Active
517,17059,25,Salary,2012-06-23,241624.1,INR,Active
518,1402,60,Savings,2017-03-01,34252.85,INR,Active
519,19612,16,Salary,2017-09-30,5346.63,INR,Active
520,19177,34,Savings,2023-05-12,15723.39,INR,Active
521,8225,55,Savings,2021-08-01,42059.88,INR,Active
522,22901,100,Savings,2024-05-13,133626.13,INR,Active
523,20937,32,Premium,2025-01-21,2073.82,INR,Active
524,12904,67,Salary,2025-05-14,34432.5,INR,Active
525,19661,79,Savings,2020-02-26,13698.8,INR,Dormant
526,23068,22,Savings,2015-12-01,17620.9,INR,Active
527,10602,57,Current,2016-03-08,3413.28,INR,Closed
528,22984,68,Savings,2014-10-03,4327.36,INR,Active
529,1073,47,Premium,2020-06-29,19172.91,INR,Active
530,21166,26,Savings,2014-07-04,108447.31,INR,Active
531,14795,54,Savings,2017-09-26,5774.8,INR,Dormant
532,23942,38,Premium,2011-08-21,60033.35,INR,Active
533,10542,13,Savings,2023-06-02,12467.37,INR,Active
534,8812,33,Savings,2012-08-11,51425.38,INR,Active
535,9739,95,Savings,2025-07-07,18828.04,INR,Active
536,19128,64,Business,2024-01-15,5000.05,INR,Active
537,21643,89,Premium,2017-12-14,16775.04,INR,Closed
538,620,29,Premium,2014-12-01,6036.75,INR,Dormant
539,24821,80,Business,2017-10-11,47097.78,INR,Active
540,10212,94,Current,2022-01-11,9124.0,INR,Active
541,3668,88,Salary,2017-12-09,9175.85,INR,Active
542,18021,92,Premium,2011-08-30,13348.37,INR,Active
543,24533,88,Salary,2011-11-16,23470.19,INR,Active
544,15515,93,Savings,2021-11-05,31474.22,INR,Active
545,2788,9,Savings,2014-09-11,2662.61,INR,Active
546,7779,91,Savings,2024-12-30,1950.98,INR,Closed
547,4957,84,Current,2013-07-10,3123.14,INR,Active
548,14189,20,Savings,2024-04-18,32109.81,INR,Active
549,20585,5,Savings,2018-12-13,22690.59,INR,Active
550,12997,11,Current,2023-03-18,4731.79,INR,Active
551,10522,19,Savings,2016-05-03,10647.24,INR,Active
552,9066,84,Savings,2017-02-11,40375.57,INR,Active
553,6697,19,Current,2017-02-20,586.95,INR,Active
554,12328,63,Savings,2011-09-30,16962.12,INR,Active
555,12266,4,Savings,2013-06-06,6467.92,INR,Active
556,11117,69,Savings,2023-12-04,12599.7,INR,Active
557,17209,60,Savings,2024-05-05,4723.45,INR,Active
558,19541,61,Savings,2014-09-18,28990.94,INR,Active
559,22319,68,Business,2018-09-24,35395.09,INR,Active
560,22413,87,Current,2023-07-07,66529.27,INR,Active
561,16590,57,Savings,2016-10-01,31145.91,INR,Active
562,18376,16,Savings,2017-05-05,5424.32,INR,Active
563,14368,59,Savings,2014-04-19,26427.92,INR,Active
564,2833,68,Premium,2020-04-12,15159.33,INR,Active
565,11157,65,Salary,2025-06-27,27668.99,INR,Active
566,20584,15,Salary,2025-07-10,10723.19,INR,Active
567,407,39,Premium,2014-02-26,8588.07,INR,Active
568,2293,3,Savings,2014-05-10,7694.98,INR,Active
569,175,55,Savings,2021-10-11,3604.57,INR,Active
570,1152,68,Savings,2014-07-11,8395.75,INR,Active
571,3491,78,Salary,2014-09-03,14252.74,INR,Active
572,17377,49,Savings,2019-06-28,445978.82,INR,Active
573,11600,6,Savings,2016-07-12,17896.57,INR,Active
574,4987,43,Premium,2023-07-31,70552.31,INR,Active
575,19478,57,Salary,2015-01-27,22277.74,INR,Active
576,11255,83,Current,2013-12-05,10723.26,INR,Active
577,7292,97,Savings,2018-03-14,3064.84,INR,Active
578,19334,97,Savings,2014-07-04,7930.14,INR,Active
579,6262,59,Savings,2014-03-19,117713.94,INR,Active
580,12254,47,Savings,2021-06-12,6069.8,INR,Active
581,3766,7,Current,2014-09-11,29904.87,INR,Active
582,22932,29,Savings,2015-05-11,29546.11,INR,Active
583,22746,62,Savings,2017-02-04,15301.64,INR,Dormant
584,1989,82,Salary,2018-10-04,4327.77,INR,Active
585,7163,3,Savings,2017-04-14,4419.44,INR,Active
586,4118,26,Current,2015-10-24,4004.81,INR,Dormant
587,16347,41,Savings,2024-03-24,2808.77,INR,Active
588,16195,6,Savings,2020-06-30,36158.92,INR,Active
589,23904,48,Current,2014-09-30,177442.04,INR,Active
590,2995,48,Savings,2015-07-04,4133.69,INR,Active
591,18846,25,Savings,2020-12-03,2127.43,INR,Active
592,1921,10,Savings,2014-12-31,24763.0,INR,Active
593,23456,32,Savings,2015-11-29,4734.97,INR,Active
594,23679,25,Savings,2020-06-29,11281.13,INR,Active
595,24474,19,Current,2020-01-06,141267.39,INR,Active
596,10279,23,Savings,2013-10-31,25533.24,INR,Active
597,22521,69,Savings,2020-04-27,12325.01,INR,Active
598,17722,33,Current,2018-10-05,5659.48,INR,Active
599,17911,10,Premium,2020-10-23,1490.74,INR,Active
600,10627,74,Savings,2014-12-28,12509.32,INR,Active
601,12014,8,Savings,2023-10-24,2562.53,INR,Active
602,16679,60,Savings,2020-10-09,8888.18,INR,Active
603,19643,85,Savings,2024-12-06,36201.35,INR,Active
604,10660,37,Salary,2017-08-11,3941.08,INR,Active
605,7830,11,Current,2022-04-26,13773.01,INR,Active
606,8004,92,Savings,2023-03-11,1334.61,INR,Active
607,8313,1,Premium,2019-10-02,25622.99,INR,Active
608,2669,47,Current,2018-07-13,3840.54,INR,Active
609,196,12,Savings,2014-08-09,1018.65,INR,Active
610,14388,88,Salary,2018-07-14,25321.27,INR,Active
611,12128,5,Savings,2015-02-23,2459.79,INR,Active
612,23409,85,Premium,2021-03-29,5236.2,INR,Active
613,18979,39,Savings,2023-07-28,16478.0,INR,Active
614,6969,86,Savings,2022-04-23,16278.27,INR,Active
615,23200,46,Savings,2020-11-29,15283.45,INR,Active
616,20769,30,Savings,2015-04-24,108398.23,INR,Active
617,21114,10,Current,2014-03-07,15167.33,INR,Active
618,2295,47,Savings,2019-02-14,2137.38,INR,Active
619,3454,28,Current,2016-04-30,1085.15,INR,Active
620,16403,67,Current,2021-10-14,72794.88,INR,Active
621,1949,50,Savings,2017-04-06,19798.97,INR,Active
622,205,48,Current,2023-10-29,40502.71,INR,Dormant
623,4391,88,Current,2013-01-27,37426.76,INR,Active
624,817,53,Salary,2016-01-10,10081.48,INR,Active
625,24827,3,Current,2014-04-06,31926.9,INR,Active
626,3894,28,Current,2014-01-13,4320.93,INR,Active
627,9814,80,Savings,2022-11-25,18389.6,INR,Active
628,17043,66,Savings,2020-06-11,1524.62,INR,Active
629,11182,30,Current,2019-12-22,12690.54,INR,Active
630,2582,6,Savings,2013-03-19,14323.08,INR,Active
631,19791,92,Savings,2024-02-10,10585.71,INR,Active
632,2383,20,Business,2021-10-09,6027.18,INR,Active
633,14163,3,Savings,2020-07-24,85417.66,INR,Active
634,24124,75,Current,2020-08-08,35361.25,INR,Dormant
635,3307,2,Current,2020-04-04,75768.17,INR,Active
636,11768,79,Savings,2015-09-01,2523.32,INR,Active
637,22842,45,Savings,2013-10-04,29803.46,INR,Active
638,3164,9,Savings,2021-06-21,4439.91,INR,Active
639,10641,16,Salary,2017-12-03,77872.49,INR,Active
640,22261,86,Salary,2013-11-02,8694.69,INR,Active
641,19725,11,Savings,2024-11-27,3613.53,INR,Active
642,1630,94,Premium,2014-06-13,5209.74,INR,Active
643,21840,81,Current,2011-10-19,1507.35,INR,Dormant
644,13681,62,Current,2018-10-24,1109.32,INR,Active
645,12227,94,Savings,2017-01-21,11212.18,INR,Active
646,923,100,Salary,2025-06-09,62846.6,INR,Active
647,1231,4,Savings,2022-02-21,29694.01,INR,Active
648,16545,28,Savings,2017-02-01,30846.41,INR,Active
649,1094,21,Premium,2022-06-29,7004.83,INR,Active
650,2104,59,Savings,2015-04-14,14476.75,INR,Active
651,4173,18,Salary,2012-02-09,27183.94,INR,Dormant
652,9868,43,Premium,2020-09-11,39105.19,INR,Active
653,17859,91,Savings,2017-01-09,16426.0,INR,Active
654,19349,54,Current,2019-06-09,12314.13,INR,Active
655,6645,35,Savings,2021-07-17,17809.84,INR,Active
656,3840,58,Current,2019-06-13,23884.64,INR,Active
657,10777,68,Business,2025-05-08,38603.21,INR,Active
658,24217,20,Current,2015-02-10,54380.51,INR,Dormant
659,5742,98,Savings,2018-12-16,7223.62,INR,Active
660,14212,42,Salary,2021-05-26,191764.34,INR,Active
661,20768,11,Salary,2019-08-05,3749.25,INR,Dormant
662,3717,87,Current,2017-12-31,79062.67,INR,Active
663,18890,22,Savings,2012-09-23,3142.58,INR,Active
664,9942,47,Savings,2020-11-08,20914.37,INR,Active
665,4530,33,Current,2025-07-20,1221.87,INR,Active
666,14502,3,Current,2020-04-28,1140.91,INR,Active
667,19405,66,Current,2024-02-29,6143.94,INR,Active
668,22440,43,Savings,2012-07-25,17375.06,INR,Active
669,23514,30,Premium,2013-06-17,3440.12,INR,Active
670,1263,56,Savings,2018-05-19,28204.97,INR,Active
671,22015,73,Business,2019-07-23,30513.37,INR,Active
672,15161,8,Premium,2019-06-10,3921.66,INR,Active
673,22804,53,Business,2013-02-06,32076.98,INR,Active
674,20974,11,Salary,2014-03-27,19504.69,INR,Active
675,14114,20,Savings,2025-06-17,1732.54,INR,Active
676,24686,64,Savings,2020-07-07,7666.54,INR,Active
677,17034,39,Savings,2016-05-05,7728.38,INR,Active
678,11350,4,Savings,2025-02-16,16609.2,INR,Active
679,18264,87,Savings,2018-04-17,37096.69,INR,Active
680,14528,10,Savings,2021-10-24,80877.07,INR,Active
681,22444,60,Savings,2023-07-03,19451.11,INR,Active
682,10346,53,Savings,2023-03-20,12769.41,INR,Active
683,5209,48,Savings,2023-08-18,23824.75,INR,Active
684,23359,39,Current,2024-03-17,20795.25,INR,Active
685,7125,82,Savings,2015-10-17,247.22,INR,Active
686,227,48,Savings,2012-07-21,2292.26,INR,Active
687,187,89,Savings,2014-10-30,18294.22,INR,Active
688,1882,14,Current,2025-07-27,2962.74,INR,Active
689,16153,77,Current,2020-05-04,17661.0,INR,Active
690,6902,98,Premium,2021-05-02,10262.99,INR,Active
691,14521,6,Savings,2018-02-24,59034.99,INR,Active
692,12101,62,Business,2024-11-18,4663.91,INR,Active
693,19943,22,Salary,2015-09-11,19061.42,INR,Active
694,337,54,Savings,2017-01-19,20957.68,INR,Active
695,15633,24,Savings,2014-10-09,30992.69,INR,Active
696,21261,39,Savings,2019-10-19,16612.84,INR,Active
697,19728,2,Salary,2021-09-07,7104.63,INR,Active
698,2829,43,Savings,2014-04-24,70686.18,INR,Active
699,6993,40,Savings,2013-01-13,13705.28,INR,Active
700,14807,52,Savings,2024-05-26,38718.73,INR,Active
701,1718,1,Salary,2017-09-10,2071.94,INR,Active
702,17889,78,Premium,2012-11-08,9304.03,INR,Dormant
703,3304,42,Savings,2013-04-18,3334.76,INR,Active
704,9941,85,Salary,2023-01-29,27641.2,INR,Active
705,13234,37,Salary,2013-01-12,9935.8,INR,Active
706,23384,49,Savings,2019-03-31,7613.8,INR,Dormant
707,4764,17,Current,2015-04-25,37910.58,INR,Dormant
708,23923,68,Savings,2018-03-29,7733.78,INR,Active
709,18490,13,Savings,2022-12-19,1126.83,INR,Active
710,6227,58,Savings,2016-04-08,26763.9,INR,Active
711,14331,28,Savings,2011-09-29,13670.37,INR,Closed
712,4568,80,Savings,2019-10-19,17599.77,INR,Active
713,11152,56,Current,2015-04-14,6165.57,INR,Active
714,5699,24,Savings,2022-11-06,1219.34,INR,Active
715,9108,64,Savings,2015-09-12,6131.14,INR,Dormant
716,15473,15,Savings,2019-08-08,8813.29,INR,Active
717,15642,47,Savings,2022-03-11,61407.42,INR,Active
718,2231,1,Savings,2015-02-25,5718.49,INR,Dormant
719,13273,84,Salary,2025-05-07,12483.37,INR,Active
720,5885,15,Premium,2016-11-23,2799.83,INR,Active
721,23577,21,Current,2012-05-10,8157.81,INR,Active
722,8663,68,Current,2014-12-24,11417.02,INR,Active
723,2774,23,Current,2023-08-01,29663.03,INR,Active
724,4299,61,Salary,2018-11-17,14900.69,INR,Active
725,311,37,Savings,2014-01-11,2417.53,INR,Active
726,24001,60,Current,2014-07-06,22727.77,INR,Active
727,4940,39,Savings,2022-03-27,21399.38,INR,Active
728,8924,94,Savings,2021-05-01,90093.56,INR,Active
729,18104,34,Savings,2013-09-05,13739.02,INR,Active
730,10351,1,Savings,2015-04-11,7622.66,INR,Active
731,1450,21,Salary,2022-05-11,995.08,INR,Active
732,20143,17,Savings,2012-02-15,9006.31,INR,Active
733,20976,78,Premium,2022-12-08,9300.86,INR,Active
734,19965,27,Salary,2024-06-14,9712.25,INR,Active
735,9276,6,Current,2024-01-05,121056.12,INR,Dormant
736,17370,20,Savings,2024-02-13,2398.17,INR,Active
737,22674,4,Current,2023-04-25,7879.7,INR,Active
738,7567,19,Salary,2011-12-09,25838.98,INR,Active
739,23889,35,Savings,2025-07-09,21836.55,INR,Active
740,14232,61,Savings,2012-04-20,16357.3,INR,Dormant
741,2403,32,Salary,2016-11-12,1613.82,INR,Active
742,14334,68,Current,2014-12-28,19146.76,INR,Active
743,13700,45,Savings,2013-08-28,16054.15,INR,Active
744,4888,15,Salary,2015-10-17,45332.92,INR,Active
745,17346,8,Savings,2024-09-14,2162.36,INR,Active
746,19230,74,Savings,2015-12-13,4043.06,INR,Active
747,16807,60,Savings,2014-04-14,17691.32,INR,Active
748,1658,4,Salary,2015-05-31,9914.62,INR,Active
749,19602,15,Savings,2019-02-04,24325.81,INR,Active
750,6520,63,Savings,2024-10-16,9540.56,INR,Active
751,7264,4,Savings,2016-06-17,4737.86,INR,Active
752,10694,35,Premium,2017-04-23,62029.04,INR,Active
753,19191,11,Savings,2013-06-07,808.11,INR,Active
754,1815,74,Current,2022-11-21,2591.32,INR,Active
755,2932,87,Savings,2014-04-23,16716.73,INR,Active
756,1610,78,Salary,2013-11-19,3766.46,INR,Active
757,1049,78,Savings,2023-06-13,12746.26,INR,Active
758,7382,45,Savings,2022-11-13,12393.58,INR,Active
759,5696,2,Premium,2018-10-31,11048.87,INR,Active
760,8379,90,Premium,2011-12-02,12952.12,INR,Active
761,8431,48,Current,2017-08-27,11564.27,INR,Active
762,24475,27,Current,2020-05-30,13620.83,INR,Active
763,18287,46,Savings,2024-05-08,57084.75,INR,Active
764,16849,36,Salary,2015-08-20,9673.84,INR,Active
765,19236,28,Savings,2020-09-11,408.14,INR,Active
766,12516,47,Savings,2020-03-20,8520.36,INR,Active
767,3093,64,Savings,2023-08-16,10868.92,INR,Active
768,3970,22,Savings,2024-02-14,10898.69,INR,Active
769,16429,19,Current,2022-02-27,2930.79,INR,Active
770,14227,38,Savings,2016-08-25,3597.07,INR,Active
771,8340,9,Savings,2020-02-22,3553.17,INR,Active
772,3749,22,Current,2023-07-14,8982.67,INR,Active
773,22314,9,Savings,2016-05-07,59222.42,INR,Active
774,2463,83,Business,2015-11-10,5748.55,INR,Active
775,18292,10,Savings,2011-09-28,13505.51,INR,Active
776,14759,31,Current,2022-03-13,166787.91,INR,Active
777,24917,4,Current,2012-03-24,4260.83,INR,Active
778,21890,24,Savings,2014-12-21,5928.97,INR,Active
779,11560,50,Current,2012-12-18,30345.6,INR,Active
780,1016,42,Savings,2017-11-03,12499.74,INR,Active
781,7702,57,Salary,2012-03-04,1972.0,INR,Active
782,18266,73,Current,2011-11-05,101954.28,INR,Active
783,21268,39,Current,2013-06-09,2873.98,INR,Active
784,5198,66,Savings,2024-04-15,16770.49,INR,Active
785,2173,24,Savings,2016-02-02,16908.39,INR,Active
786,5248,58,Savings,2012-07-25,5128.78,INR,Active
787,13732,22,Savings,2019-01-14,38116.08,INR,Active
788,14630,67,Savings,2024-10-26,7356.09,INR,Active
789,15035,69,Current,2016-10-10,10039.35,INR,Active
790,13649,87,Current,2013-03-03,14117.96,INR,Active
791,15887,44,Premium,2017-02-04,1194.7,INR,Active
792,23383,78,Savings,2021-03-31,13178.36,INR,Active
793,13667,17,Current,2022-11-19,13764.24,INR,Active
794,22779,84,Current,2015-11-08,9315.68,INR,Active
795,9727,25,Savings,2018-02-16,2051.26,INR,Active
796,9463,1,Savings,2011-09-24,81153.99,INR,Active
797,14247,54,Savings,2016-05-12,11986.68,INR,Active
798,23989,1,Savings,2025-02-08,43164.87,INR,Active
799,21616,51,Savings,2021-08-14,17325.76,INR,Active
800,18029,20,Salary,2018-07-23,3901.42,INR,Active
801,7955,91,Current,2020-07-31,51515.35,INR,Active
802,18543,53,Salary,2017-10-22,32092.97,INR,Active
803,2036,72,Business,2023-03-21,4113.49,INR,Active
804,20617,20,Current,2011-11-21,3750.99,INR,Active
805,4876,79,Savings,2017-03-17,50244.32,INR,Active
806,19731,64,Savings,2012-01-22,23628.32,INR,Active
807,24490,92,Premium,2018-05-15,3553.31,INR,Active
808,263,11,Premium,2017-11-14,15721.09,INR,Active
809,1894,12,Savings,2013-05-09,106166.59,INR,Dormant
810,8793,54,Savings,2025-04-13,17414.02,INR,Active
811,5600,49,Current,2013-02-06,30173.45,INR,Active
812,8983,28,Current,2012-05-16,11334.49,INR,Active
813,9270,29,Savings,2012-06-28,4131.62,INR,Active
814,2548,93,Premium,2024-08-02,13331.99,INR,Closed
815,14694,47,Current,2024-07-09,4165.88,INR,Active
816,3591,22,Savings,2014-08-07,905.47,INR,Active
817,17849,7,Savings,2025-04-28,1773.68,INR,Active
818,15285,60,Savings,2018-03-20,3909.5,INR,Active
819,8922,4,Current,2012-01-02,17241.75,INR,Active
820,12243,36,Savings,2019-05-10,45815.76,INR,Active
821,22048,78,Savings,2020-01-31,5298.16,INR,Active
822,7355,31,Current,2016-09-02,7876.54,INR,Active
823,5038,90,Savings,2016-01-19,203972.34,INR,Active
824,15450,53,Savings,2020-05-20,8223.27,INR,Active
825,16826,90,Business,2017-08-08,22542.79,INR,Active
826,5477,30,Current,2015-06-03,639.9,INR,Active
827,7798,94,Savings,2013-05-03,20591.18,INR,Active
828,13058,52,Savings,2015-12-21,2281.11,INR,Active
829,18691,7,Premium,2014-03-28,9394.82,INR,Active
830,15883,68,Savings,2011-10-27,2346.54,INR,Active
831,17858,44,Premium,2018-08-09,9284.7,INR,Active
832,22367,14,Savings,2013-08-07,12823.85,INR,Active
833,9847,49,Current,2021-08-27,22493.25,INR,Active
834,3125,96,Salary,2014-06-19,22304.87,INR,Active
835,8135,29,Savings,2020-06-17,7182.34,INR,Active
836,11782,12,Savings,2017-07-29,6920.2,INR,Dormant
837,19523,8,Savings,2012-04-06,13664.86,INR,Active
838,16941,8,Current,2024-12-15,3274.81,INR,Closed
839,20284,78,Business,2021-04-29,556.17,INR,Active
840,17616,72,Savings,2019-12-20,67629.77,INR,Dormant
841,1690,78,Savings,2022-05-24,16165.79,INR,Active
842,5650,62,Savings,2020-09-27,8597.93,INR,Active
843,17727,57,Savings,2022-03-13,9296.41,INR,Active
844,12756,92,Savings,2011-10-05,587.71,INR,Closed
845,2032,67,Business,2012-06-25,2856.01,INR,Active
846,24943,82,Current,2018-07-12,12774.74,INR,Active
847,4271,63,Salary,2019-01-05,4550.58,INR,Active
848,9191,53,Current,2024-10-22,2766.62,INR,Active
849,9944,65,Savings,2023-03-04,10890.42,INR,Active
850,22604,55,Savings,2022-09-05,14009.25,INR,Active
851,2963,28,Salary,2018-03-14,16182.1,INR,Active
852,5603,40,Savings,2020-07-23,8608.54,INR,Active
853,22838,22,Savings,2018-08-05,1675.66,INR,Active
854,19945,65,Savings,2016-06-02,128018.61,INR,Active
855,16235,23,Current,2012-12-31,80572.93,INR,Active
856,21399,91,Current,2018-07-03,124149.63,INR,Active
857,4531,42,Savings,2022-08-15,1908.99,INR,Active
858,2157,57,Salary,2015-06-15,22482.65,INR,Active
859,16173,77,Savings,2012-08-26,4385.04,INR,Active
860,8489,6,Premium,2012-05-16,26405.0,INR,Active
861,22445,75,Current,2023-06-12,11663.81,INR,Active
862,12434,64,Current,2020-04-11,2810.0,INR,Active
863,17443,62,Current,2022-07-01,41087.15,INR,Active
864,14227,23,Savings,2013-09-29,16676.78,INR,Active
865,9857,42,Savings,2016-01-15,6277.82,INR,Active
866,16253,45,Current,2012-07-13,5436.77,INR,Active
867,23401,48,Savings,2023-04-19,14552.3,INR,Active
868,21436,88,Savings,2013-11-03,2829.32,INR,Active
869,12479,40,Current,2023-04-01,3883.14,INR,Active
870,6009,52,Salary,2024-06-02,4490.88,INR,Active
871,9874,2,Salary,2018-11-19,29126.3,INR,Active
872,7534,9,Savings,2022-03-01,8632.56,INR,Active
873,23850,13,Savings,2017-06-29,3431.67,INR,Active
874,14644,71,Savings,2015-05-07,33223.55,INR,Active
875,13799,85,Premium,2021-10-23,37765.2,INR,Active
876,799,50,Savings,2014-02-24,9517.7,INR,Active
877,3085,92,Savings,2017-03-23,4051.6,INR,Active
878,15188,64,Current,2017-09-23,8518.91,INR,Active
879,17875,62,Salary,2023-10-04,23887.46,INR,Active
880,15907,55,Savings,2016-02-23,25349.02,INR,Dormant
881,24071,30,Savings,2020-12-29,4072.66,INR,Active
882,9948,80,Salary,2020-11-30,12810.12,INR,Active
883,18605,77,Premium,2014-03-13,6781.96,INR,Active
884,6359,6,Current,2015-09-02,22200.16,INR,Active
885,15512,75,Savings,2025-03-02,8343.31,INR,Active
