credit_card_id,customer_id,issue_date,credit_limit,current_balance,interest_rate,card_status
511,15188,2022-05-24,1000000,697568.14,37.49,Active
512,20697,2023-04-12,500000,98628.77,36.911,Active
513,21494,2022-06-22,200000,46923.28,38.609,Active
514,10786,2023-11-17,500000,79057.69,33.497,Active
515,15475,2024-04-06,100000,37528.11,37.487,Blocked
516,20182,2023-12-09,200000,48790.54,33.0,Active
517,6381,2024-04-22,200000,58929.59,34.239,Active
518,5604,2022-08-12,1000000,346318.4,40.38,Blocked
519,8803,2024-06-10,500000,270553.19,35.409,Active
520,9266,2023-01-22,100000,28949.13,33.111,Active
521,8034,2022-03-20,1000000,289260.02,26.573,Active
522,23650,2023-07-04,100000,22294.28,19.515,Active
523,13669,2022-10-18,50000,31855.23,39.481,Active
524,3200,2023-08-16,50000,2423.09,41.898,Active
525,14784,2022-09-22,200000,77398.36,31.292,Active
526,24278,2022-08-04,100000,7882.8,25.385,Active
527,23835,2022-11-14,200000,79650.83,23.585,Active
528,11114,2022-10-22,50000,22458.74,37.562,Active
529,23186,2022-05-26,200000,99069.31,41.686,Active
530,4566,2023-11-22,100000,24447.49,18.439,Active
531,12198,2024-09-08,50000,8728.16,31.333,Active
532,22814,2023-09-02,1000000,114828.03,38.16,Active
533,20215,2023-07-23,100000,51671.66,19.693,Active
534,18301,2022-08-07,50000,13058.71,35.709,Active
535,61,2024-03-24,100000,29165.13,40.86,Active
536,13328,2024-03-10,200000,63781.05,27.869,Active
537,21231,2023-06-19,1000000,117071.69,24.576,Blocked
538,17452,2024-04-27,200000,61913.66,41.55,Active
539,17742,2022-06-18,1000000,369451.59,30.747,Active
540,23866,2023-06-02,100000,31292.5,26.543,Active
541,4322,2022-02-25,500000,254630.12,32.076,Active
542,12862,2023-10-01,200000,15762.24,20.637,Active
543,15631,2023-03-03,50000,5062.41,20.09,Active
544,16728,2022-04-27,50000,17572.83,31.69,Active
545,19386,2024-07-01,200000,93382.79,22.691,Active
546,2149,2024-10-15,1000000,123870.67,35.71,Active
547,22635,2023-06-15,500000,93469.62,20.091,Active
548,9370,2024-03-20,100000,3932.6,31.285,Active
549,14924,2024-05-17,50000,12504.21,40.584,Active
550,18734,2023-04-09,500000,200528.8,27.299,Active
551,4583,2023-10-28,500000,122417.9,22.898,Active
552,21018,2023-07-10,50000,15555.75,30.855,Active
553,2942,2022-03-28,100000,712.91,23.816,Active
554,15614,2022-03-19,500000,159504.28,31.766,Active
555,17917,2024-12-30,1000000,482558.31,31.332,Active
556,2132,2023-08-04,200000,121554.41,34.958,Active
557,3343,2023-02-26,200000,45600.19,38.59,Active
558,8739,2023-09-26,100000,20949.16,20.433,Active
559,11999,2022-08-02,200000,33317.37,39.561,Active
560,19,2024-06-13,100000,38835.71,23.972,Active
561,16122,2024-03-14,200000,80221.94,20.039,Active
562,22030,2022-08-04,100000,55223.35,27.308,Active
563,12698,2022-09-23,1000000,122755.55,34.146,Active
564,16454,2024-01-02,1000000,511243.97,20.548,Active
565,22320,2022-01-25,100000,602.15,20.861,Active
566,8372,2023-11-18,1000000,213722.25,28.121,Active
567,20259,2022-11-05,200000,101750.2,20.388,Active
568,16523,2024-12-01,100000,35343.26,33.138,Active
569,9146,2022-02-26,200000,72666.98,31.136,Active
570,15373,2024-06-16,200000,43030.42,18.385,Closed
571,10829,2022-01-16,1000000,411019.11,18.845,Active
572,24905,2023-01-01,1000000,147877.87,25.433,Active
573,23167,2023-07-31,500000,104739.01,23.017,Active
574,11197,2023-04-06,1000000,343215.41,21.128,Active
575,12477,2022-12-23,500000,133641.74,25.243,Active
576,7689,2023-04-27,500000,143366.69,40.449,Active
577,19050,2023-06-29,1000000,426317.7,23.164,Active
578,19557,2022-07-01,200000,37873.77,24.786,Active
579,15199,2022-04-11,100000,51171.58,28.429,Active
580,4754,2023-03-05,200000,51829.2,23.821,Active
581,3408,2023-01-03,500000,116012.57,40.895,Active
582,21674,2024-08-26,100000,40688.93,32.047,Active
583,11825,2023-11-28,200000,86786.53,37.147,Active
584,7620,2024-01-24,500000,261319.6,29.533,Active
585,17719,2022-07-26,1000000,439202.0,37.745,Active
586,7061,2022-03-03,50000,22431.59,30.317,Active
587,8211,2024-09-18,1000000,297841.13,29.646,Active
588,16837,2022-03-26,100000,19249.6,36.381,Active
589,1169,2022-05-27,1000000,216612.58,36.804,Active
590,14158,2024-12-30,50000,4732.34,26.06,Active
591,20607,2022-01-19,500000,27885.62,27.719,Closed
592,17795,2023-11-15,100000,9606.28,20.087,Active
593,24503,2022-10-02,200000,796.09,40.761,Active
594,8895,2023-07-29,100000,20193.82,34.52,Active
595,21970,2022-07-23,1000000,229560.81,38.28,Active
596,18628,2023-06-13,200000,52957.79,38.444,Active
597,21783,2024-03-05,50000,11450.86,26.21,Active
598,3393,2024-08-15,1000000,438549.87,22.37,Active
599,10096,2024-04-01,200000,40290.39,40.22,Active
600,21412,2023-07-01,100000,26788.74,31.208,Active
601,9220,2024-06-11,500000,44436.66,19.24,Active
602,16472,2022-06-27,50000,8111.92,18.163,Active
603,24423,2022-11-23,100000,1662.17,34.351,Active
604,7420,2022-11-10,200000,73244.14,24.678,Active
605,12047,2023-05-24,100000,25609.54,22.778,Active
606,13831,2022-11-21,1000000,272279.19,35.338,Active
607,13005,2023-11-19,200000,59497.17,25.606,Active
608,23148,2022-12-21,50000,1569.96,33.255,Closed
609,12468,2023-03-15,100000,19812.93,38.693,Active
610,18828,2022-12-19,1000000,277697.45,27.523,Active
611,640,2022-04-27,1000000,487553.07,31.663,Active
612,10402,2023-03-23,200000,11981.61,30.099,Active
613,22450,2024-01-20,50000,4120.41,36.621,Active
614,14550,2024-12-11,500000,16176.43,24.373,Active
615,2834,2023-11-19,1000000,583131.79,41.977,Active
616,17206,2022-06-30,200000,26831.75,21.098,Active
617,3934,2023-07-04,100000,33860.56,27.281,Active
618,3637,2024-10-14,100000,5872.25,26.183,Closed
619,7171,2024-12-05,1000000,218826.28,18.519,Active
620,4434,2022-10-08,200000,61305.73,36.043,Active
621,10943,2024-02-16,200000,26955.16,28.245,Active
622,20669,2024-10-04,100000,13108.21,26.641,Active
623,14554,2022-09-28,1000000,350613.54,33.732,Active
624,13733,2022-05-29,200000,89081.75,38.864,Active
625,11354,2023-05-01,100000,50003.43,20.445,Active
626,18367,2023-05-17,1000000,101934.52,22.478,Active
627,8741,2025-01-01,50000,4888.69,24.817,Closed
628,20058,2023-07-08,1000000,210967.75,22.941,Active
629,16667,2024-04-21,100000,44316.76,30.308,Active
630,13437,2024-10-22,200000,46710.98,19.349,Active
631,21016,2022-04-15,500000,76097.83,21.996,Active
632,9547,2023-06-24,500000,141394.51,23.335,Active
633,20027,2023-12-06,50000,12327.38,36.116,Active
634,17707,2022-11-11,1000000,522275.7,28.987,Active
635,2097,2023-11-07,100000,16354.67,22.565,Active
636,19644,2022-11-03,200000,73090.01,21.128,Active
637,5492,2022-03-07,1000000,167808.13,34.251,Active
638,13927,2025-01-01,1000000,328572.48,28.195,Active
639,23042,2023-05-10,500000,64844.54,39.289,Active
640,11561,2022-09-27,200000,45966.52,28.506,Active
641,8698,2022-01-09,100000,39286.49,24.514,Active
642,7282,2023-12-21,50000,2590.29,40.45,Closed
643,20542,2023-12-09,100000,10614.28,27.929,Active
644,17460,2023-07-11,1000000,292302.16,41.144,Active
645,21059,2023-01-21,100000,45585.42,41.553,Active
646,1561,2023-07-30,200000,26797.88,35.459,Active
647,10592,2023-11-14,100000,47521.08,26.659,Active
648,14622,2024-03-21,200000,49640.83,27.367,Active
649,10956,2022-04-10,50000,4698.13,20.245,Active
650,7867,2024-05-28,100000,15176.88,41.034,Active
651,20761,2023-07-06,200000,108328.09,33.171,Active
652,10112,2023-01-02,100000,27029.54,41.574,Active
653,20320,2022-05-13,500000,173907.22,24.199,Active
654,10913,2023-07-05,200000,109157.19,30.177,Active
655,17137,2024-04-21,100000,56824.35,19.96,Active
656,19642,2023-03-31,100000,52005.92,21.586,Blocked
657,13013,2024-07-09,50000,12974.16,40.238,Active
658,5154,2023-12-05,200000,28479.7,32.059,Active
659,4711,2024-08-22,50000,23180.35,41.348,Active
660,18461,2024-11-13,100000,36835.31,27.345,Active
661,9719,2023-07-08,100000,22482.86,40.202,Active
662,13504,2024-03-03,200000,70630.88,18.756,Active
663,24054,2022-10-10,100000,23248.12,40.732,Active
664,3072,2024-06-17,500000,206660.59,37.813,Active
665,18734,2023-12-29,1000000,278941.06,41.158,Active
666,5797,2023-11-23,200000,72359.49,31.008,Active
667,23807,2023-03-30,1000000,346225.26,25.763,Active
668,15873,2022-11-28,200000,35827.48,36.301,Active
669,16231,2022-07-19,1000000,339411.51,30.501,Active
670,22544,2022-09-13,100000,21740.18,20.177,Active
671,11055,2023-05-22,500000,198513.09,39.669,Active
672,15167,2023-05-31,1000000,501506.81,32.246,Active
673,9216,2023-02-05,100000,33841.71,29.389,Active
674,2234,2023-03-22,1000000,465821.04,38.323,Active
675,5650,2024-09-21,50000,25757.16,32.51,Active
676,7876,2023-08-15,100000,17419.54,34.55,Active
677,10256,2024-03-19,500000,287382.54,29.94,Active
678,9282,2024-03-23,50000,26402.5,35.808,Active
679,15386,2024-09-17,50000,16773.05,24.763,Active
680,16270,2022-05-17,500000,194595.59,33.814,Closed
681,9108,2023-03-09,100000,7802.13,36.881,Active
682,12887,2022-03-25,200000,52120.11,20.456,Active
683,15154,2023-03-15,200000,29828.12,20.286,Active
684,1738,2022-03-16,200000,21312.09,18.779,Active
685,11435,2024-12-28,200000,25210.94,24.112,Active
686,20851,2022-08-14,200000,67882.36,39.253,Active
687,4492,2023-10-09,500000,17549.86,20.643,Active
688,5073,2024-12-06,200000,52688.61,18.052,Active
689,3096,2024-01-16,50000,11944.42,20.17,Blocked
690,20252,2022-11-05,200000,52439.93,27.623,Active
691,22789,2024-01-08,50000,8722.31,26.679,Active
692,22439,2024-05-25,500000,283412.07,22.188,Active
693,22420,2023-03-31,200000,67363.89,20.276,Active
694,2106,2024-03-03,50000,11590.19,29.131,Active
695,15899,2024-07-17,100000,72237.73,39.188,Active
696,5142,2024-02-02,200000,77731.52,25.274,Active
697,3294,2023-03-20,100000,45343.56,32.563,Active
698,21631,2023-12-10,1000000,451162.77,20.46,Active
699,24162,2024-02-03,50000,15844.2,34.129,Active
700,17710,2022-12-14,200000,20341.55,26.816,Active
701,18303,2023-03-20,50000,9173.3,22.667,Active
702,18106,2024-04-04,1000000,361203.59,28.231,Active
703,969,2022-08-05,50000,29089.95,35.212,Active
704,3623,2024-06-18,1000000,489902.39,39.607,Active
705,11043,2022-01-22,1000000,296828.87,27.939,Active
706,3642,2022-12-20,1000000,132126.87,40.68,Active
707,15652,2022-10-11,50000,3718.29,37.219,Active
708,17128,2024-05-08,50000,12511.08,30.618,Active
709,10861,2024-04-18,1000000,187835.21,33.084,Active
710,9895,2022-12-03,1000000,147384.31,41.775,Active
711,21886,2023-09-27,200000,73219.74,37.111,Active
712,23056,2024-05-10,50000,8053.12,40.577,Active
713,20268,2023-01-31,500000,75607.89,36.598,Active
714,17359,2022-04-06,100000,63861.41,29.83,Active
715,22943,2022-05-13,200000,90926.8,27.088,Blocked
716,2269,2022-06-10,200000,18429.47,19.526,Active
717,5154,2024-10-15,100000,38973.39,18.986,Active
718,1068,2022-11-11,500000,277864.33,40.718,Active
719,5792,2024-09-22,100000,50322.18,30.411,Active
720,10166,2022-03-24,500000,207402.1,41.291,Active
721,15600,2024-04-18,100000,45676.78,27.86,Active
722,11940,2023-08-28,1000000,304886.64,22.828,Active
723,17274,2023-10-15,200000,60500.28,38.508,Active
724,12199,2024-06-27,50000,14015.94,35.934,Active
725,19769,2024-03-15,200000,50549.69,41.965,Active
726,3603,2023-09-07,1000000,168705.73,38.831,Active
727,15211,2024-03-08,100000,8664.08,29.876,Active
728,5247,2024-05-18,50000,5405.23,32.056,Active
729,18898,2024-09-23,50000,4186.71,39.154,Active
730,23705,2023-12-18,100000,9961.54,33.744,Active
731,666,2023-09-24,500000,53480.68,24.496,Active
732,21848,2022-05-21,200000,38703.38,19.18,Active
733,6555,2024-09-21,50000,2955.01,24.536,Active
734,16044,2023-03-24,1000000,179741.05,37.371,Active
735,12490,2022-01-23,100000,40091.27,20.082,Active
736,17189,2024-05-07,50000,18085.91,22.821,Active
737,11110,2023-12-17,1000000,374229.09,19.707,Active
738,3058,2022-07-03,200000,38644.53,26.112,Active
739,24375,2023-02-19,1000000,333603.7,34.739,Active
740,5323,2023-08-23,1000000,344351.43,28.294,Active
741,9259,2023-04-16,100000,19802.34,25.338,Active
742,17174,2022-11-07,500000,247574.74,38.61,Active
743,19096,2024-04-28,100000,26855.05,18.387,Active
744,10140,2023-03-07,1000000,149742.74,24.805,Active
745,1440,2023-11-01,100000,6100.12,18.597,Active
746,18523,2024-09-05,50000,23162.3,33.875,Active
747,24004,2023-10-08,50000,25036.49,20.144,Active
748,18896,2022-07-11,1000000,381633.98,20.152,Active
749,9149,2022-02-06,1000000,82556.71,31.516,Blocked
750,1426,2023-08-20,1000000,404924.45,28.413,Active
751,14307,2023-07-22,50000,7923.2,18.034,Active
752,11881,2022-06-18,100000,18901.29,31.057,Active
753,18596,2023-03-22,500000,29935.03,19.197,Active
754,819,2024-06-18,100000,10903.86,24.586,Active
755,15703,2022-11-29,50000,1088.54,25.606,Active
756,16113,2024-06-27,500000,123188.62,31.915,Active
757,5088,2023-06-04,200000,92485.99,26.009,Active
758,2757,2022-12-22,50000,18158.12,40.38,Active
759,9174,2022-12-16,500000,164654.22,22.734,Active
760,9973,2022-05-27,100000,36115.25,26.799,Active
761,6773,2023-12-09,200000,68747.62,23.442,Blocked
762,4241,2023-10-28,200000,124078.89,23.428,Active
763,22687,2022-05-24,100000,20967.21,21.655,Active
764,8873,2024-08-07,1000000,90551.58,36.45,Active
765,2025,2023-01-31,100000,43771.42,26.597,Active
766,9547,2022-07-05,1000000,606573.39,25.681,Active
767,12223,2024-05-03,1000000,247470.76,23.544,Active
768,12787,2022-10-18,50000,9394.01,33.563,Active
769,9140,2022-08-01,500000,203562.07,38.412,Active
770,23179,2023-02-14,1000000,705308.8,25.694,Active
771,15836,2022-09-02,100000,15415.85,27.186,Active
772,7738,2024-07-01,50000,20034.14,39.174,Active
773,11198,2024-10-23,200000,70484.26,29.235,Active
774,7632,2024-08-12,200000,73930.75,40.394,Active
775,2652,2022-03-05,50000,18500.46,19.456,Active
776,17324,2024-12-25,200000,80512.53,30.209,Active
777,14894,2022-09-29,50000,6530.16,26.856,Active
778,11581,2022-02-18,50000,1356.44,37.7,Active
779,15929,2022-09-28,200000,52502.2,30.805,Active
780,12364,2022-01-09,500000,35621.9,39.661,Active
781,8000,2023-10-15,500000,244961.97,32.491,Active
782,15660,2022-05-28,500000,191290.34,33.267,Active
783,16331,2024-10-31,500000,80977.59,33.505,Active
784,1726,2023-03-19,50000,14963.12,39.078,Active
785,24723,2022-09-14,50000,16795.01,27.695,Active
786,21338,2022-03-13,500000,149202.3,29.942,Active
787,2403,2023-07-29,50000,24805.54,33.298,Active
788,15463,2023-08-23,500000,41751.16,30.58,Active
789,19210,2024-09-15,50000,6567.1,19.048,Active
790,5873,2024-11-20,500000,118264.66,29.665,Active
791,7690,2022-04-11,1000000,292874.26,39.794,Active
792,14729,2023-03-18,100000,27171.81,19.978,Active
793,24854,2024-04-17,50000,8551.73,30.652,Active
794,22614,2024-02-28,100000,11995.21,36.592,Active
795,20345,2024-03-10,200000,75016.92,36.479,Active
796,4831,2024-02-22,1000000,334017.9,35.542,Active
797,12756,2024-05-09,100000,18285.58,24.622,Active
798,10539,2023-01-11,500000,248612.43,28.946,Active
799,21777,2024-09-17,500000,180801.62,29.313,Active
800,19545,2024-06-17,50000,14782.58,31.002,Active
801,24371,2024-03-08,100000,29809.39,29.777,Active
802,18643,2022-10-23,500000,233111.8,38.502,Active
803,21275,2022-12-31,200000,40817.47,41.231,Active
804,13533,2022-05-04,50000,25508.26,24.833,Active
805,2108,2024-04-11,50000,17599.51,18.539,Active
806,18075,2023-05-31,1000000,308774.94,38.481,Active
807,14642,2022-08-28,200000,78794.71,40.199,Active
808,18891,2022-11-21,50000,15271.27,21.028,Active
809,13255,2022-09-14,100000,2276.87,41.822,Active
810,10265,2023-07-23,100000,36468.95,31.077,Active
811,4152,2022-09-14,50000,20733.08,21.857,Closed
812,18481,2023-02-24,200000,45576.71,26.965,Active
813,21948,2022-02-15,500000,48009.2,28.604,Active
814,22667,2023-08-24,500000,310035.47,27.664,Active
815,10779,2024-09-27,100000,58982.41,22.521,Active
816,20285,2023-01-18,1000000,196735.63,28.196,Active
817,20195,2024-03-24,50000,22511.2,19.013,Active
818,20816,2024-05-17,1000000,330574.21,27.362,Active
819,23208,2024-10-22,1000000,533013.05,30.46,Active
820,2686,2023-10-15,100000,39385.74,32.131,Active
821,6710,2024-02-05,100000,9905.29,28.171,Active
822,4093,2024-04-20,500000,241396.82,19.574,Active
823,20503,2023-10-19,1000000,435038.91,20.148,Active
824,16941,2024-12-26,500000,308546.97,22.363,Active
825,778,2023-08-14,1000000,169456.19,20.415,Active
826,9194,2023-05-28,100000,35546.85,39.522,Active
827,10525,2023-02-21,50000,4181.74,26.152,Active
828,7401,2022-10-21,500000,67162.87,32.496,Active
829,14319,2024-02-29,500000,64699.15,26.815,Active
830,7310,2024-05-19,500000,102813.9,34.756,Active
831,6469,2023-08-12,50000,7803.7,28.722,Active
832,4002,2022-09-05,50000,34594.76,41.074,Active
833,24508,2024-02-14,1000000,171901.92,30.087,Active
834,24189,2024-11-28,500000,181960.07,25.847,Active
835,24865,2024-12-21,500000,155800.02,26.105,Active
836,4929,2023-06-12,100000,17665.15,35.487,Active
837,24963,2023-10-01,100000,6290.37,27.22,Active
838,21398,2024-12-31,200000,87095.75,27.712,Active
839,6617,2022-11-22,50000,12494.09,29.015,Active
840,2398,2022-09-21,500000,139194.11,30.737,Active
841,633,2024-11-26,50000,15723.69,20.721,Active
842,8573,2024-11-08,500000,48866.68,40.834,Active
843,545,2023-03-03,100000,56282.5,39.999,Active
844,14832,2024-11-22,200000,19912.84,19.78,Active
845,8119,2024-06-03,1000000,241302.18,25.501,Active
846,13181,2024-01-17,50000,4326.77,25.1,Active
847,19616,2022-12-11,200000,71850.65,22.548,Active
848,6313,2023-05-04,200000,28661.12,27.747,Active
849,8027,2024-04-14,500000,105703.05,19.052,Active
850,2285,2023-11-26,1000000,277942.56,24.305,Active
851,13056,2024-01-27,50000,12772.32,39.371,Active
852,18056,2022-02-10,200000,25883.2,33.415,Active
853,19160,2022-08-01,1000000,171880.77,34.627,Active
854,13519,2024-06-06,1000000,70001.94,30.303,Blocked
855,11617,2024-01-10,1000000,263253.22,32.758,Active
856,359,2022-11-26,100000,36090.9,35.72,Active
857,4355,2023-12-21,500000,60973.39,26.256,Active
858,8865,2022-12-05,1000000,213623.83,31.3,Active
859,11987,2023-09-16,50000,31470.25,19.328,Active
860,23770,2024-11-11,100000,16755.4,31.609,Blocked
861,1574,2024-06-16,200000,40129.17,20.102,Active
862,19925,2024-12-15,100000,29375.14,35.663,Active
863,19232,2024-08-18,100000,25091.64,21.087,Active
864,5284,2022-12-11,50000,3146.74,39.161,Active
865,592,2022-10-15,1000000,294894.69,36.91,Active
866,24879,2023-04-12,1000000,405720.57,33.133,Active
867,685,2023-03-07,1000000,385885.67,40.674,Active
868,1235,2022-09-17,1000000,274487.28,32.486,Blocked
869,24553,2023-04-26,200000,106570.02,18.908,Active
870,2794,2024-07-10,1000000,387840.95,23.354,Active
871,5948,2024-07-23,100000,6057.97,39.743,Active
872,2016,2022-03-17,100000,3781.93,40.658,Active
873,11385,2024-10-09,500000,101845.69,21.799,Active
874,6885,2024-06-16,50000,8976.31,34.326,Active
875,7424,2024-12-19,200000,34156.95,25.098,Active
876,234,2024-01-16,1000000,160319.3,18.221,Active
877,732,2022-03-05,500000,285243.88,18.768,Blocked
878,21393,2022-09-01,100000,8935.52,27.984,Active
879,13786,2023-09-11,50000,12046.04,40.679,Active
880,4926,2023-01-16,50000,33967.31,41.584,Active
881,13845,2022-05-07,500000,178764.83,19.059,Closed
882,14936,2023-10-09,50000,5373.92,18.056,Active
883,12701,2023-01-31,100000,42159.26,41.327,Active
884,12151,2023-04-13,200000,37646.45,37.723,Active
885,22125,2022-01-29,500000,183166.69,41.957,Active
886,18583,2023-11-16,100000,24935.13,32.999,Active
887,21815,2022-09-12,200000,52182.56,39.93,Active
888,2887,2024-04-15,200000,64131.89,39.55,Active
889,20535,2024-01-04,1000000,312569.59,33.289,Active
