investment_id,customer_id,investment_type,asset_name,investment_date,quantity,purchase_price,current_value,risk_level
313,5037,Fixed Deposit,Corporate Bond Fund,2022-09-30,30.042309,876.08,22602.97,Low
314,6644,ETF,Corporate Bond Fund,2024-02-05,642.6832,371.03,261817.67,Low
315,11155,Bond,NIFTY 50 ETF,2025-09-04,599.769597,3030.62,1388266.35,Low
316,13429,Mutual Fund,Corporate Bond Fund,2022-01-19,695.720233,3742.33,3486712.47,Medium
317,1170,Fixed Deposit,Corporate Bond Fund,2025-02-10,148.305074,1674.55,250930.55,Low
318,12449,Mutual Fund,NIFTY 50 ETF,2022-07-17,766.821935,3681.4,2624426.05,High
319,24651,ETF,Banking ETF,2022-05-17,119.217855,2079.03,310783.78,High
320,2098,Bond,Government Bond,2024-08-30,588.181592,963.16,548009.94,Low
321,24571,Mutual Fund,Government Bond,2024-01-27,586.224336,2953.07,2023040.47,Low
322,8000,Mutual Fund,Large Cap Fund,2022-02-18,852.875292,1166.43,971091.05,Medium
323,19716,Fixed Deposit,Banking ETF,2025-08-11,458.7287,2440.7,929380.84,Low
324,13494,Bond,Energy Fund,2024-09-11,909.480802,3912.05,2683459.64,Low
325,9436,ETF,Banking ETF,2022-06-12,69.889058,332.42,21358.0,Low
326,9834,ETF,Energy Fund,2022-07-24,250.296654,1396.15,421312.9,Medium
327,18682,ETF,Energy Fund,2022-07-15,488.083622,216.39,83181.61,Low
328,14290,Bond,Technology Fund,2025-05-11,411.684507,1769.35,939580.92,Low
329,3960,ETF,Energy Fund,2022-06-14,882.253479,1997.57,2197171.63,High
330,24485,Bond,Technology Fund,2022-11-01,979.57129,767.58,891067.6,Low
331,6305,Mutual Fund,SENSEX ETF,2023-09-21,972.033324,3062.21,2856625.77,High
332,9880,ETF,SENSEX ETF,2022-01-28,251.715695,4260.55,1165464.46,High
333,1634,Bond,Mid Cap Fund,2022-07-17,543.003258,3968.91,2326042.73,Low
334,13369,Bond,SENSEX ETF,2024-04-21,485.211591,870.58,556500.71,Low
335,8536,Bond,Technology Fund,2025-08-10,862.124921,2327.8,2407366.1,Low
336,5056,ETF,Banking ETF,2022-10-04,459.780638,307.19,172559.6,High
337,6520,ETF,Technology Fund,2022-08-01,330.88485,3795.92,1333422.35,Medium
338,7194,ETF,NIFTY 50 ETF,2023-03-23,239.557415,2283.63,733606.26,Medium
339,23649,Bond,Healthcare Fund,2024-10-08,66.139387,2346.46,201058.09,Low
340,5547,Mutual Fund,Government Bond,2023-12-10,372.560735,2285.9,841781.88,Medium
341,476,Mutual Fund,Energy Fund,2022-06-13,204.562693,2640.48,498165.55,High
342,22448,Fixed Deposit,Technology Fund,2025-05-18,634.947835,3999.68,2508049.19,Low
343,4944,Bond,Government Bond,2024-05-26,448.155337,2811.21,1070401.93,Low
344,19585,Mutual Fund,Banking ETF,2024-10-20,277.627583,4918.43,1139403.44,High
345,7134,Fixed Deposit,Mid Cap Fund,2023-01-01,732.902599,4110.87,2825758.88,Low
346,10103,Mutual Fund,Large Cap Fund,2023-11-01,803.799932,2550.77,2727480.24,Low
347,8439,Fixed Deposit,Large Cap Fund,2022-05-11,323.688187,4985.54,2158999.43,Low
348,23173,Equity,Government Bond,2023-12-02,30.334795,4123.64,109560.21,High
349,16300,ETF,Energy Fund,2025-11-19,297.193292,4595.13,1114976.88,Low
350,13538,Bond,Mid Cap Fund,2025-02-28,821.815261,2323.36,1841933.83,Low
351,24766,ETF,NIFTY 50 ETF,2024-09-07,174.587832,3574.47,777319.56,Medium
352,7097,Mutual Fund,Banking ETF,2025-04-14,348.59347,2279.24,952873.2,Medium
353,9123,Equity,NIFTY 50 ETF,2023-12-25,841.606106,2382.87,2682200.63,High
354,156,Fixed Deposit,Banking ETF,2023-03-30,676.501385,1659.26,1304110.54,Low
355,9795,Equity,Corporate Bond Fund,2023-03-18,655.627127,4959.13,2580269.65,High
356,9529,Equity,Large Cap Fund,2024-08-06,216.314339,1833.87,313824.66,High
357,18172,ETF,SENSEX ETF,2025-02-12,903.704237,1202.18,1341109.04,Medium
358,17762,Equity,Technology Fund,2023-07-12,874.352497,50.93,37917.59,High
359,12110,ETF,Corporate Bond Fund,2022-10-08,547.101572,1932.98,1412955.42,Low
360,24174,Bond,Government Bond,2024-06-17,966.277167,680.9,772819.38,Low
361,7231,Bond,Energy Fund,2024-02-02,699.61606,4205.33,3939728.34,Low
362,17318,ETF,Large Cap Fund,2023-11-07,533.143211,3193.69,1736587.41,High
363,14425,Equity,Large Cap Fund,2024-09-27,242.651934,111.4,27876.44,High
364,14850,Mutual Fund,Energy Fund,2025-02-24,743.450006,288.31,276873.32,Medium
365,779,Fixed Deposit,SENSEX ETF,2023-10-23,838.314031,1462.19,1234977.03,Low
366,7157,Fixed Deposit,Energy Fund,2025-09-09,253.054943,1140.12,300924.95,Low
367,343,Mutual Fund,Technology Fund,2022-11-28,65.622207,4781.33,240054.27,Low
368,23133,ETF,Mid Cap Fund,2022-08-20,774.105776,3029.52,3014748.41,Medium
369,18231,Fixed Deposit,Banking ETF,2022-12-14,631.676246,2978.9,2204563.72,Low
370,2008,ETF,SENSEX ETF,2022-12-13,786.963585,4855.29,3467904.42,Medium
371,20121,Equity,SENSEX ETF,2023-07-27,506.759793,3188.81,1280746.72,High
372,24001,ETF,Energy Fund,2022-04-03,46.603097,743.12,31725.67,Medium
373,23277,Fixed Deposit,Corporate Bond Fund,2023-10-15,482.559017,1020.68,549905.3,Low
374,4651,Fixed Deposit,Corporate Bond Fund,2024-06-10,6.500293,87.94,503.85,Low
375,12606,Equity,Healthcare Fund,2025-10-18,339.521789,4022.8,1493162.98,High
376,856,Equity,Large Cap Fund,2024-03-29,397.618026,481.11,214299.31,High
377,1518,Mutual Fund,Government Bond,2024-06-25,575.204775,196.86,130813.23,High
378,8211,Fixed Deposit,Technology Fund,2023-04-01,929.497268,867.76,793613.03,Low
379,22631,Fixed Deposit,Healthcare Fund,2023-06-04,714.318612,3059.13,2044519.21,Low
380,727,Equity,NIFTY 50 ETF,2024-04-29,636.764969,303.12,174595.65,High
381,16978,Bond,Large Cap Fund,2023-02-16,115.37315,1950.0,230319.33,Low
382,5890,ETF,Energy Fund,2022-07-21,71.936657,446.89,30953.97,Low
383,4659,Bond,Mid Cap Fund,2023-12-14,888.151025,3013.53,2813749.25,Low
384,11778,Equity,Mid Cap Fund,2023-01-22,155.167244,900.65,158300.05,High
385,1857,Bond,Banking ETF,2024-09-12,12.694904,2139.07,25173.61,Low
386,7447,Fixed Deposit,Technology Fund,2025-08-10,123.880292,2815.28,333377.62,Low
387,24951,ETF,Energy Fund,2024-11-19,692.800334,2178.16,1741087.63,Low
388,21545,ETF,Banking ETF,2022-12-26,384.855381,2278.11,962278.03,Medium
389,10136,Mutual Fund,Banking ETF,2025-08-06,370.682282,185.73,67868.33,Medium
390,18991,ETF,Corporate Bond Fund,2025-05-10,646.09477,271.65,211870.44,Low
391,14731,ETF,NIFTY 50 ETF,2024-05-30,637.265415,1735.99,877315.44,Medium
392,15846,Fixed Deposit,NIFTY 50 ETF,2024-11-20,531.55426,4216.53,2461261.57,Low
393,443,ETF,Government Bond,2022-03-16,141.412415,2453.67,265967.25,Low
394,6592,Fixed Deposit,Healthcare Fund,2022-09-19,384.822506,243.03,71879.69,Low
395,18557,Mutual Fund,Large Cap Fund,2022-06-19,459.064486,1481.76,877523.09,Low
396,6345,ETF,NIFTY 50 ETF,2024-03-07,474.532422,2248.43,1437096.07,Low
397,3808,Fixed Deposit,Mid Cap Fund,2022-03-09,607.270464,800.34,373540.02,Low
398,21301,Fixed Deposit,Banking ETF,2024-08-04,154.990898,2790.87,465011.62,Low
399,341,Mutual Fund,Large Cap Fund,2022-10-27,826.988159,3559.62,2520750.82,Medium
400,15997,Mutual Fund,Government Bond,2024-06-27,545.28283,867.95,520505.87,High
401,20220,Bond,SENSEX ETF,2022-04-14,489.408934,2038.81,1343359.83,Low
402,18952,Equity,Large Cap Fund,2023-10-19,792.728871,2334.16,2199126.7,High
403,1141,Fixed Deposit,SENSEX ETF,2022-09-24,543.481559,1177.36,850019.83,Low
404,16860,Fixed Deposit,Large Cap Fund,2024-09-03,459.007958,238.01,130826.12,Low
405,4762,ETF,Corporate Bond Fund,2024-05-13,877.21349,4723.01,3477199.75,Low
406,2455,Bond,Energy Fund,2023-05-14,491.926759,2636.1,1410399.26,Low
407,21084,Bond,Government Bond,2024-02-11,725.990747,4477.54,3327327.71,Low
408,7085,Fixed Deposit,NIFTY 50 ETF,2022-12-03,477.0069,4980.81,1866688.44,Low
409,21827,Equity,Large Cap Fund,2024-11-02,299.136477,1239.89,347582.37,High
410,3421,Fixed Deposit,Mid Cap Fund,2023-11-14,926.456224,144.62,138826.22,Low
411,17612,Mutual Fund,SENSEX ETF,2023-11-27,527.698955,3181.09,1908102.47,Medium
412,19226,Equity,NIFTY 50 ETF,2025-09-12,793.60062,4953.2,3421387.87,High
413,20621,Mutual Fund,Technology Fund,2023-10-10,342.440622,3182.89,862605.41,Low
414,10434,Fixed Deposit,Technology Fund,2025-07-12,822.104709,4055.46,4269715.19,Low
415,1382,Bond,Government Bond,2024-06-28,78.571685,2067.34,161502.49,Low
416,5243,ETF,Mid Cap Fund,2024-12-25,947.740338,407.97,511559.86,Low
417,7356,Equity,SENSEX ETF,2023-03-26,501.123644,3982.85,2343690.84,High
418,2952,Bond,Banking ETF,2024-08-31,403.470409,1511.69,542482.71,Low
419,15593,Mutual Fund,Large Cap Fund,2024-02-20,322.174206,2408.36,687161.58,Medium
420,10577,Fixed Deposit,Banking ETF,2024-11-12,215.413445,2109.8,547996.34,Low
421,160,Bond,SENSEX ETF,2024-11-03,586.278924,3142.68,1461212.94,Low
422,13334,Bond,Corporate Bond Fund,2025-05-13,714.23868,4121.55,3627826.96,Low
423,15650,Mutual Fund,SENSEX ETF,2022-12-20,720.93449,2037.16,1241270.52,High
424,23546,Mutual Fund,Healthcare Fund,2025-01-24,748.896589,1622.05,911161.56,Low
425,22853,Equity,Energy Fund,2025-03-26,63.626932,4204.73,201263.51,High
426,5794,ETF,Corporate Bond Fund,2023-09-04,826.887945,693.15,624165.82,High
427,15928,Bond,Government Bond,2023-02-05,891.980273,2197.4,2540137.31,Low
428,11993,Bond,Technology Fund,2024-08-08,43.249457,2844.91,160950.22,Low
429,19992,Bond,NIFTY 50 ETF,2023-03-07,139.976733,1308.45,233574.86,Low
430,1317,Equity,Healthcare Fund,2024-07-01,298.754156,571.56,208166.25,High
431,1379,Fixed Deposit,SENSEX ETF,2022-08-15,499.072229,1956.34,1239477.82,Low
432,24973,ETF,Corporate Bond Fund,2022-01-31,53.302665,3849.46,205166.49,Low
433,2006,Bond,NIFTY 50 ETF,2025-01-28,212.782061,3303.9,726469.41,Low
434,23815,Fixed Deposit,Corporate Bond Fund,2022-10-01,754.269012,227.9,169633.19,Low
435,17846,Mutual Fund,NIFTY 50 ETF,2022-12-22,645.187771,2005.9,1524446.86,Medium
436,4214,Fixed Deposit,Mid Cap Fund,2023-07-19,288.122187,1870.54,422993.19,Low
437,18200,ETF,SENSEX ETF,2024-05-17,835.644746,122.73,100248.5,High
438,3254,Bond,Corporate Bond Fund,2023-06-25,32.3904,3694.19,113451.66,Low
439,20308,Mutual Fund,Banking ETF,2025-03-25,963.535742,2619.21,2918725.65,Low
440,11957,Equity,Healthcare Fund,2022-06-24,521.774752,4881.27,2102051.97,High
441,17909,Equity,Energy Fund,2022-02-02,121.087022,1364.64,125669.9,High
442,720,Bond,Large Cap Fund,2023-04-29,224.040122,3227.21,789823.81,Low
443,4427,Fixed Deposit,Technology Fund,2022-08-13,974.220249,4242.95,3158695.5,Low
444,12904,Equity,Government Bond,2023-05-04,291.853104,1075.12,264010.98,High
445,6615,Fixed Deposit,Healthcare Fund,2023-05-31,247.357031,2446.18,725168.43,Low
446,9172,Bond,SENSEX ETF,2025-09-16,990.218685,1233.84,1305388.12,Low
447,10602,ETF,Energy Fund,2022-01-26,366.315068,1165.64,370414.19,Medium
448,20149,Equity,Technology Fund,2025-10-15,781.540534,2912.58,1907941.25,High
449,23092,ETF,Mid Cap Fund,2022-08-04,164.717143,3231.95,657950.04,High
450,9969,ETF,SENSEX ETF,2022-01-05,890.250996,3553.22,2490502.61,Low
451,18331,ETF,SENSEX ETF,2022-01-15,448.225752,714.66,424359.52,Low
452,11838,Fixed Deposit,Mid Cap Fund,2023-03-22,949.122125,4813.44,5128390.35,Low
453,5086,Bond,Mid Cap Fund,2025-01-21,547.312781,942.52,528833.88,Low
454,14386,ETF,Mid Cap Fund,2022-09-29,50.92905,4226.07,288131.09,Low
455,10686,ETF,Energy Fund,2025-09-17,498.737764,2063.04,1360031.26,High
456,620,Mutual Fund,Government Bond,2024-03-07,437.55889,2988.13,1037942.7,Low
457,22978,Mutual Fund,SENSEX ETF,2025-06-24,943.757891,4802.67,4817547.07,Low
458,23361,Fixed Deposit,Banking ETF,2023-08-16,854.367684,3876.79,3100223.51,Low
459,22602,Mutual Fund,Corporate Bond Fund,2025-03-25,771.855284,2519.53,1472658.73,Medium
460,4968,Bond,SENSEX ETF,2023-04-01,804.948369,277.98,276309.76,Low
461,18061,Mutual Fund,Healthcare Fund,2024-01-10,429.273319,194.39,86662.12,Medium
462,2177,Equity,Energy Fund,2023-08-28,154.653218,4950.93,1012920.22,High
463,7779,Equity,NIFTY 50 ETF,2025-10-14,635.808202,499.07,244195.84,High
464,10196,Mutual Fund,Large Cap Fund,2025-01-19,357.764038,3948.37,1272174.39,Medium
465,14189,Bond,Corporate Bond Fund,2025-07-13,656.974443,1239.97,704620.33,Low
466,10594,Mutual Fund,Technology Fund,2024-01-03,752.020401,1182.04,1176740.18,High
467,10522,ETF,Government Bond,2023-02-07,719.440737,2838.46,2055377.48,Low
468,12840,Fixed Deposit,Large Cap Fund,2023-02-09,353.697341,4475.77,2086282.45,Low
469,20701,ETF,Technology Fund,2023-07-07,476.859398,2512.82,1045853.53,High
470,16655,Mutual Fund,Government Bond,2023-02-25,33.776815,3198.41,104641.26,High
471,15524,Equity,SENSEX ETF,2023-06-20,410.00266,4063.85,2085227.99,High
472,3253,Bond,Technology Fund,2023-09-20,824.963068,2602.51,2207042.25,Low
473,17209,Fixed Deposit,Energy Fund,2023-12-01,38.533519,682.94,31824.81,Low
474,19541,Fixed Deposit,Corporate Bond Fund,2023-01-19,723.405146,1042.77,657901.95,Low
475,12708,Mutual Fund,Energy Fund,2025-09-28,729.615449,4835.89,3121082.17,Medium
476,16590,Bond,Energy Fund,2025-11-06,303.627975,1660.21,593598.52,Low
477,24886,Mutual Fund,Large Cap Fund,2024-01-23,806.886826,4925.05,4778878.12,High
478,12542,Mutual Fund,Energy Fund,2024-09-03,544.952462,3561.14,1650315.58,High
479,13423,Mutual Fund,Energy Fund,2024-07-05,482.385612,1840.47,1171493.19,Medium
480,12068,Fixed Deposit,NIFTY 50 ETF,2023-05-04,103.413448,2593.58,283052.29,Low
481,19457,Bond,Banking ETF,2025-11-02,697.512173,3585.92,2568827.86,Low
482,18909,Fixed Deposit,Energy Fund,2025-03-10,861.829213,1406.65,1496267.08,Low
483,175,ETF,Banking ETF,2022-07-11,856.680687,3520.79,3577911.44,Low
484,1152,Equity,Corporate Bond Fund,2023-01-04,312.672036,2438.38,803585.33,High
485,17678,Mutual Fund,SENSEX ETF,2023-12-02,839.15833,106.52,104780.42,High
486,5288,ETF,Government Bond,2022-07-12,501.586792,3545.66,1903967.57,High
487,1856,Fixed Deposit,Government Bond,2023-10-21,718.735493,4320.07,2662692.81,Low
488,19478,ETF,Government Bond,2022-11-09,879.461679,4053.51,4122071.57,High
489,11890,Fixed Deposit,Banking ETF,2023-08-18,71.820684,1598.67,150546.56,Low
490,21516,Mutual Fund,Large Cap Fund,2022-11-27,248.262563,855.93,183203.57,Medium
491,10809,Fixed Deposit,Large Cap Fund,2022-04-28,353.605545,3125.4,1050375.23,Low
492,22725,Mutual Fund,SENSEX ETF,2023-07-13,286.472566,2192.2,729279.93,Low
493,9742,ETF,Banking ETF,2025-11-27,642.092663,3373.82,2446559.72,Low
494,19146,Fixed Deposit,Energy Fund,2023-07-23,102.271525,1425.37,133499.4,Low
495,7738,Bond,Large Cap Fund,2025-09-03,450.66641,4886.67,1787951.95,Low
496,20187,Equity,NIFTY 50 ETF,2025-05-12,738.1471,3537.54,2620725.67,High
497,5756,Mutual Fund,Technology Fund,2023-08-09,206.127606,2441.05,458445.71,High
498,22548,Bond,Energy Fund,2024-08-07,604.033563,431.05,207083.48,Low
499,19234,ETF,Mid Cap Fund,2025-03-03,624.02513,3260.1,1852186.69,High
500,4196,Mutual Fund,SENSEX ETF,2023-02-17,451.235788,3376.68,1676249.9,Medium
501,15675,ETF,Mid Cap Fund,2024-08-04,117.948975,2272.97,299556.61,Low
502,20505,Fixed Deposit,NIFTY 50 ETF,2024-05-30,203.430002,2958.55,704585.2,Low
503,1921,Fixed Deposit,Healthcare Fund,2025-01-01,583.343131,1302.85,775326.27,Low
504,5286,Fixed Deposit,NIFTY 50 ETF,2024-04-21,617.631772,3710.07,2013734.55,Low
505,17749,Bond,Energy Fund,2023-01-02,743.08215,1668.87,1592341.41,Low
506,860,ETF,NIFTY 50 ETF,2022-02-12,513.213668,2220.01,1535550.17,Low
507,10279,Equity,NIFTY 50 ETF,2024-01-27,671.00485,3519.29,2060176.03,High
508,18731,ETF,SENSEX ETF,2022-10-23,30.474551,1812.06,41940.15,High
509,1552,Mutual Fund,SENSEX ETF,2025-08-20,425.346759,1115.95,526054.03,Low
510,10559,Bond,Technology Fund,2023-01-22,885.079344,1947.26,1802930.25,Low
511,691,Bond,Healthcare Fund,2023-12-22,514.097435,1304.12,900134.89,Low
512,20412,Equity,NIFTY 50 ETF,2023-07-03,207.011188,4008.61,788471.5,High
513,20026,Equity,Mid Cap Fund,2023-11-11,35.972907,3947.5,141549.09,High
514,24418,ETF,Mid Cap Fund,2023-05-27,649.673002,4684.59,2399468.4,Medium
515,3645,Mutual Fund,Mid Cap Fund,2022-03-29,22.891415,1540.18,37075.36,Medium
516,8313,ETF,NIFTY 50 ETF,2024-11-27,281.757043,3579.15,763292.23,High
517,18453,Fixed Deposit,SENSEX ETF,2023-03-31,161.302152,398.94,55429.54,Low
518,196,Mutual Fund,Technology Fund,2024-01-16,826.661602,2258.7,2303175.73,Low
519,6297,Equity,Banking ETF,2023-06-28,357.529089,1801.26,803155.8,High
520,19239,Fixed Deposit,NIFTY 50 ETF,2024-05-30,327.415799,1804.4,622326.89,Low
521,23591,Fixed Deposit,Mid Cap Fund,2023-03-01,903.654885,434.32,489545.56,Low
522,16323,Fixed Deposit,Energy Fund,2024-06-13,677.263842,4197.65,3597021.51,Low
523,11822,Equity,Corporate Bond Fund,2023-05-10,161.205041,3384.54,467885.22,High
524,8838,Fixed Deposit,SENSEX ETF,2023-10-24,166.119206,59.86,11746.37,Low
525,8691,Equity,Healthcare Fund,2024-10-16,345.884724,2100.29,864086.4,High
526,2295,Mutual Fund,Mid Cap Fund,2025-02-24,519.705346,3058.38,1426076.45,Medium
527,5629,Mutual Fund,Energy Fund,2025-04-13,220.334369,4801.32,1184611.1,Medium
528,22703,Equity,Healthcare Fund,2023-03-25,429.515389,2727.48,1368139.13,High
529,11170,Fixed Deposit,NIFTY 50 ETF,2022-09-02,500.612639,2089.19,1330685.22,Low
530,21773,Fixed Deposit,Large Cap Fund,2022-11-01,337.869369,757.07,298057.8,Low
531,3646,Mutual Fund,NIFTY 50 ETF,2022-06-20,773.213735,4759.64,4474752.84,High
532,10656,Equity,Healthcare Fund,2025-11-04,673.573193,2070.19,1786775.72,High
533,23645,Equity,Energy Fund,2022-12-02,731.585203,3501.51,3078041.44,High
534,718,Equity,Government Bond,2023-10-21,485.609565,1701.46,1012096.99,High
535,11182,Bond,Energy Fund,2025-06-09,405.164088,2447.5,751684.39,Low
536,2582,Bond,Mid Cap Fund,2023-12-17,901.872255,1057.19,753401.41,Low
537,11313,Equity,SENSEX ETF,2024-04-13,743.338458,4247.24,3401347.29,High
538,635,Fixed Deposit,Healthcare Fund,2022-11-19,804.010731,2195.69,2380246.59,Low
539,22011,Mutual Fund,Corporate Bond Fund,2024-04-22,351.170014,1894.04,526269.58,High
540,898,Bond,NIFTY 50 ETF,2024-06-23,350.594995,4649.98,1593636.61,Low
541,15769,ETF,Corporate Bond Fund,2025-03-05,804.690148,3875.41,3365024.41,High
542,2855,Equity,Healthcare Fund,2025-10-10,584.129874,3920.7,2750639.5,High
543,3164,Fixed Deposit,Energy Fund,2024-06-13,208.035057,3580.52,731444.68,Low
544,11139,ETF,Large Cap Fund,2024-05-07,750.227821,4545.73,4110233.94,Medium
545,3517,ETF,Mid Cap Fund,2023-06-12,579.227948,3180.34,1554556.3,Medium
546,6860,Mutual Fund,Healthcare Fund,2022-10-27,242.259127,1113.82,271157.48,Low
547,16755,Mutual Fund,Healthcare Fund,2024-03-01,558.369518,2944.11,1364749.61,High
548,10745,Bond,Government Bond,2023-11-09,958.539338,2183.88,2259976.01,Low
549,12181,Mutual Fund,Healthcare Fund,2024-07-11,225.816834,2667.19,750189.5,Medium
550,10628,ETF,Banking ETF,2024-06-05,265.370392,3326.75,1093782.01,High
551,3749,ETF,Mid Cap Fund,2024-12-29,699.24988,1873.32,1322241.24,Medium
552,3192,Fixed Deposit,SENSEX ETF,2024-06-20,879.306587,1254.81,1196492.47,Low
553,24477,Equity,Banking ETF,2022-04-14,898.021268,4446.19,3773862.67,High
554,17590,Fixed Deposit,Mid Cap Fund,2023-11-19,825.590248,4232.11,3142514.15,Low
555,17859,Mutual Fund,Government Bond,2022-12-17,933.637512,4016.67,4329716.53,High
556,19349,Fixed Deposit,Government Bond,2024-08-07,318.786342,4807.74,1969485.06,Low
557,166,Mutual Fund,Technology Fund,2022-04-24,313.465211,3288.99,916762.99,Medium
558,17643,Equity,Healthcare Fund,2025-10-10,762.540322,242.74,231797.34,High
559,9789,Mutual Fund,Government Bond,2023-11-14,864.568814,2955.34,2806947.0,Low
560,18643,Bond,Banking ETF,2023-10-13,707.689603,1976.69,1241264.74,Low
561,11827,Bond,Large Cap Fund,2024-02-19,342.563373,2662.0,799723.75,Low
562,14233,Bond,SENSEX ETF,2025-03-24,649.859421,4031.85,3089297.15,Low
563,3415,Bond,Energy Fund,2023-07-25,110.953221,4628.98,579847.98,Low
564,6983,Equity,Corporate Bond Fund,2022-07-12,648.990318,1412.68,773537.48,High
565,21134,ETF,SENSEX ETF,2025-11-28,455.71682,3355.41,1915099.62,Medium
566,21260,Bond,Technology Fund,2025-02-15,779.323484,3068.0,2796913.39,Low
567,4109,ETF,SENSEX ETF,2024-03-15,910.302822,3213.21,3867195.36,Medium
568,24520,Equity,Technology Fund,2025-03-19,277.735512,4610.47,1408431.53,High
569,6583,ETF,Banking ETF,2024-09-02,423.911809,468.6,221311.45,Low
570,7383,Fixed Deposit,Technology Fund,2025-07-03,976.210788,3433.1,3268526.91,Low
571,14063,Equity,Banking ETF,2024-04-04,997.240662,198.63,255210.97,High
572,5751,Fixed Deposit,NIFTY 50 ETF,2024-12-23,63.331675,1709.63,85559.04,Low
573,22450,Bond,Banking ETF,2022-12-30,938.027266,471.26,433816.27,Low
574,13194,Bond,Corporate Bond Fund,2024-02-22,230.136411,2372.08,497391.8,Low
575,21800,Fixed Deposit,Technology Fund,2022-12-26,530.35138,4927.25,2220188.5,Low
576,17034,Mutual Fund,Banking ETF,2024-12-08,630.950361,1137.55,547139.66,Medium
577,11487,ETF,SENSEX ETF,2022-06-15,303.17655,4878.1,1260146.38,Low
578,23742,Bond,Large Cap Fund,2022-07-11,829.48492,3548.04,3297189.76,Low
579,19568,Bond,Banking ETF,2025-03-14,506.003252,763.19,434216.64,Low
580,10346,Equity,Large Cap Fund,2022-07-03,460.124473,1566.99,896527.49,High
581,21452,Bond,Technology Fund,2025-11-23,458.972993,3638.78,1828047.56,Low
582,11089,Bond,Energy Fund,2022-02-09,314.561621,2713.21,1070309.85,Low
583,447,ETF,Mid Cap Fund,2025-05-19,195.971351,2472.49,579015.35,Medium
584,11972,ETF,Energy Fund,2022-08-12,117.894713,4008.6,389388.21,High
585,13901,Fixed Deposit,Energy Fund,2022-07-07,889.993843,4098.39,3852127.73,Low
586,13384,Bond,Energy Fund,2024-04-24,869.736476,2043.74,2367901.71,Low
