complaint_id,customer_id,branch_id,complaint_date,complaint_type,channel,priority,resolution_status,resolution_date
288,13169,25,2024-05-11 03:34:20,Credit Card,Mobile,Low,Resolved,2024-06-08 03:34:20
289,2050,33,2024-07-18 09:20:40,ATM Issue,Phone,Medium,Resolved,2024-08-15 09:20:40
290,5424,62,2024-09-01 01:22:57,Investment Service,Mobile,Critical,Open,
291,14590,17,2022-04-24 13:24:11,Digital Banking,Mobile,Medium,Resolved,2022-05-16 13:24:11
292,20933,43,2023-01-08 23:38:11,Investment Service,Web,Low,Open,
293,19493,30,2023-06-21 11:56:11,Investment Service,Branch,High,Resolved,2023-07-15 11:56:11
294,7159,41,2022-10-01 13:38:57,Credit Card,Branch,Medium,Resolved,2022-10-19 13:38:57
295,10249,4,2025-07-21 21:53:32,Transaction Issue,Phone,Medium,Resolved,2025-07-22 21:53:32
296,7401,66,2024-11-05 02:39:10,Loan Service,Mobile,Medium,Resolved,2024-11-22 02:39:10
297,19555,60,2022-04-02 06:33:10,Account Service,Mobile,Medium,Resolved,2022-04-16 06:33:10
298,9875,9,2025-01-11 00:56:39,Loan Service,Mobile,Low,Resolved,2025-01-22 00:56:39
299,15152,31,2024-05-08 16:48:27,Investment Service,Branch,High,Resolved,2024-05-12 16:48:27
300,18640,89,2022-06-26 11:28:32,Investment Service,Branch,Critical,Resolved,2022-07-14 11:28:32
301,1155,100,2022-03-10 10:06:02,ATM Issue,Mobile,Low,Resolved,2022-04-05 10:06:02
302,4500,69,2024-01-11 01:29:08,Loan Service,Mobile,Medium,Resolved,2024-02-04 01:29:08
303,6296,24,2023-08-24 08:59:41,Transaction Issue,Branch,Medium,Resolved,2023-09-11 08:59:41
304,22582,24,2025-09-09 03:08:08,Credit Card,Web,Low,In Progress,
305,12184,93,2022-09-26 16:06:57,Investment Service,Phone,High,Resolved,2022-10-20 16:06:57
306,12875,45,2024-06-27 00:21:41,ATM Issue,Phone,Low,Resolved,2024-07-04 00:21:41
307,18033,95,2024-07-09 16:24:18,Digital Banking,Phone,Low,Resolved,2024-07-11 16:24:18
308,5540,37,2024-06-14 23:45:19,Account Service,Web,High,Resolved,2024-07-09 23:45:19
309,9638,58,2025-11-07 11:04:45,Digital Banking,Mobile,Low,Resolved,2025-11-20 11:04:45
310,20584,83,2025-08-21 05:42:55,Transaction Issue,Branch,Medium,Resolved,2025-09-17 05:42:55
311,24830,23,2022-08-30 00:39:49,ATM Issue,Web,High,Resolved,2022-09-15 00:39:49
312,15587,35,2022-04-21 14:52:52,ATM Issue,Phone,Medium,Resolved,2022-05-09 14:52:52
313,2558,63,2022-07-13 23:01:55,Transaction Issue,Mobile,Low,Resolved,2022-08-09 23:01:55
314,5593,6,2025-10-25 12:49:26,Fraud Concern,Phone,Low,Resolved,2025-11-06 12:49:26
315,16483,6,2022-02-07 00:07:25,ATM Issue,Phone,High,In Progress,
316,2201,30,2022-12-09 06:19:43,Account Service,Web,Medium,Resolved,2023-01-08 06:19:43
317,14173,1,2025-02-07 05:26:42,Investment Service,Mobile,Medium,In Progress,
318,2962,63,2025-12-20 06:15:56,Loan Service,Web,Low,Resolved,2026-01-03 06:15:56
319,14208,8,2022-07-17 19:21:13,Loan Service,Branch,High,Resolved,2022-08-09 19:21:13
320,21358,28,2022-09-30 10:21:10,Transaction Issue,Web,Medium,In Progress,
321,20818,89,2025-10-16 21:16:43,Transaction Issue,Branch,Medium,In Progress,
322,11970,33,2025-09-12 14:59:20,Loan Service,Branch,Medium,Resolved,2025-10-08 14:59:20
323,2870,53,2022-07-07 14:34:57,Credit Card,Branch,Medium,Resolved,2022-07-09 14:34:57
324,17341,38,2022-10-21 11:05:02,Transaction Issue,Mobile,Low,Resolved,2022-10-25 11:05:02
325,13993,52,2024-12-16 07:42:28,Loan Service,Mobile,High,Resolved,2024-12-26 07:42:28
326,24737,78,2023-03-19 12:10:56,Credit Card,Phone,Low,Resolved,2023-04-14 12:10:56
327,5700,11,2023-06-25 12:33:58,Credit Card,Branch,Low,Resolved,2023-07-03 12:33:58
328,23329,2,2022-08-15 14:00:49,Fraud Concern,Mobile,Low,In Progress,
329,20878,53,2024-12-25 22:58:34,Loan Service,Web,Low,Resolved,2025-01-22 22:58:34
330,21296,94,2024-01-24 22:01:56,Account Service,Web,Medium,Resolved,2024-02-17 22:01:56
331,3988,94,2022-02-12 15:28:00,Account Service,Mobile,Low,Resolved,2022-03-04 15:28:00
332,22400,68,2025-10-22 10:43:43,Fraud Concern,Mobile,Low,Resolved,2025-10-31 10:43:43
333,13447,77,2022-11-19 10:33:49,Loan Service,Phone,Critical,Resolved,2022-12-04 10:33:49
334,1219,7,2023-05-03 16:41:30,ATM Issue,Phone,High,Resolved,2023-05-06 16:41:30
335,20881,67,2022-03-14 04:56:13,Credit Card,Phone,Low,Resolved,2022-03-21 04:56:13
336,4736,9,2024-03-19 14:38:05,Digital Banking,Web,Low,Resolved,2024-04-14 14:38:05
337,11297,78,2023-12-14 00:36:48,ATM Issue,Web,Low,Resolved,2023-12-26 00:36:48
338,4556,63,2024-12-14 15:15:47,ATM Issue,Branch,High,Resolved,2024-12-18 15:15:47
339,9147,11,2022-11-14 22:23:50,Credit Card,Web,Low,In Progress,
340,8051,37,2025-05-01 17:53:42,Account Service,Mobile,Medium,Resolved,2025-05-06 17:53:42
341,12758,14,2024-03-13 05:17:43,Investment Service,Phone,Low,Open,
342,19831,19,2022-05-09 21:42:35,Credit Card,Branch,Medium,In Progress,
343,17430,8,2023-09-24 17:04:44,Credit Card,Branch,Medium,Resolved,2023-10-05 17:04:44
344,6894,7,2023-07-18 21:11:52,Transaction Issue,Mobile,Medium,In Progress,
345,18078,59,2022-01-20 03:54:54,Loan Service,Phone,Low,Open,
346,14374,63,2024-04-09 03:10:11,Investment Service,Branch,Medium,Resolved,2024-04-30 03:10:11
347,14566,7,2024-06-17 14:43:45,Account Service,Phone,Low,In Progress,
348,3437,55,2025-02-13 13:50:49,Fraud Concern,Phone,Low,In Progress,
349,8755,3,2024-03-06 18:19:39,Loan Service,Phone,Low,Resolved,2024-03-08 18:19:39
350,10678,67,2024-06-18 02:31:26,Loan Service,Web,Medium,In Progress,
351,5896,18,2022-09-13 07:37:49,Credit Card,Phone,Medium,Open,
352,19739,45,2024-06-04 18:34:05,Investment Service,Phone,Low,Resolved,2024-06-20 18:34:05
353,16610,97,2023-06-17 10:03:56,ATM Issue,Mobile,Medium,Resolved,2023-07-11 10:03:56
354,15637,92,2023-12-25 05:51:09,Credit Card,Mobile,Medium,Resolved,2024-01-14 05:51:09
355,21278,36,2024-03-13 07:55:08,Credit Card,Branch,Medium,Resolved,2024-03-20 07:55:08
356,7023,16,2022-09-04 09:31:05,Investment Service,Branch,High,Resolved,2022-09-22 09:31:05
357,9152,79,2025-08-05 10:53:54,Investment Service,Phone,Low,Resolved,2025-08-11 10:53:54
358,5601,29,2023-02-05 02:18:00,ATM Issue,Mobile,Medium,Resolved,2023-02-19 02:18:00
359,7997,59,2024-08-17 06:21:14,Digital Banking,Branch,Low,Resolved,2024-08-18 06:21:14
360,9008,18,2023-02-22 03:55:24,Fraud Concern,Web,Medium,Resolved,2023-03-21 03:55:24
361,12947,49,2022-06-07 03:44:39,Transaction Issue,Mobile,Medium,In Progress,
362,24068,46,2025-12-06 15:52:47,Digital Banking,Mobile,Medium,In Progress,
363,4643,83,2023-06-13 21:06:18,Credit Card,Mobile,Medium,Resolved,2023-06-15 21:06:18
364,11313,29,2023-12-31 02:56:28,Loan Service,Web,Low,Resolved,2024-01-14 02:56:28
365,7680,70,2023-01-10 20:50:54,Loan Service,Branch,Medium,In Progress,
366,8209,50,2025-03-09 04:34:58,ATM Issue,Branch,Low,Resolved,2025-04-05 04:34:58
367,23724,55,2024-06-18 12:37:13,Credit Card,Branch,Medium,In Progress,
368,18590,27,2025-12-30 06:31:51,Account Service,Branch,High,Open,
369,10717,7,2022-04-08 03:12:28,ATM Issue,Branch,Low,Resolved,2022-04-24 03:12:28
370,17454,91,2024-05-05 19:55:13,ATM Issue,Mobile,Medium,Resolved,2024-05-17 19:55:13
371,3445,83,2023-07-08 14:22:02,Transaction Issue,Web,Low,Resolved,2023-07-15 14:22:02
372,10758,81,2023-01-18 06:37:07,Investment Service,Phone,Low,Resolved,2023-02-01 06:37:07
373,14435,41,2022-08-21 23:13:23,ATM Issue,Branch,Medium,In Progress,
374,1061,11,2022-12-20 22:50:48,Credit Card,Phone,Low,Resolved,2023-01-15 22:50:48
375,18712,5,2025-11-02 12:04:07,Transaction Issue,Branch,High,Resolved,2025-12-01 12:04:07
376,3421,66,2025-09-17 13:56:38,Loan Service,Mobile,Medium,Resolved,2025-10-04 13:56:38
377,302,56,2024-08-04 07:29:39,Transaction Issue,Mobile,Critical,Resolved,2024-08-26 07:29:39
378,12469,12,2024-02-05 15:10:46,Credit Card,Phone,Critical,In Progress,
379,16991,42,2022-02-15 11:52:16,Fraud Concern,Branch,Medium,Resolved,2022-02-20 11:52:16
380,19555,75,2025-05-28 09:50:18,Digital Banking,Branch,Medium,Resolved,2025-06-22 09:50:18
381,700,10,2023-12-05 20:32:23,Investment Service,Web,Medium,Resolved,2023-12-22 20:32:23
382,21473,28,2025-11-15 05:00:23,Transaction Issue,Web,Low,In Progress,
383,191,7,2024-01-27 01:42:48,Fraud Concern,Mobile,High,Resolved,2024-02-15 01:42:48
384,10493,14,2024-02-20 10:22:16,Digital Banking,Web,Low,Open,
385,17365,77,2024-06-13 03:59:28,Transaction Issue,Web,Medium,In Progress,
386,2976,69,2022-09-18 10:29:50,Transaction Issue,Mobile,Medium,Resolved,2022-10-06 10:29:50
387,6103,61,2025-09-28 20:06:33,ATM Issue,Branch,Medium,Resolved,2025-10-08 20:06:33
388,17569,51,2024-11-21 00:41:50,Account Service,Web,Medium,Resolved,2024-12-11 00:41:50
389,19712,42,2022-06-30 02:48:32,Account Service,Phone,Low,Resolved,2022-07-06 02:48:32
390,19779,8,2023-06-16 17:09:09,Account Service,Web,Medium,Resolved,2023-06-22 17:09:09
391,24704,50,2024-05-13 23:34:39,Digital Banking,Mobile,High,Resolved,2024-06-07 23:34:39
392,1817,1,2024-07-29 20:08:52,Fraud Concern,Phone,Medium,Resolved,2024-08-19 20:08:52
393,22239,69,2025-05-10 18:40:58,Digital Banking,Mobile,Low,Resolved,2025-05-15 18:40:58
394,23094,11,2022-03-24 12:29:53,Transaction Issue,Phone,Medium,Open,
395,570,48,2024-03-02 21:02:52,Credit Card,Branch,Low,Resolved,2024-03-04 21:02:52
396,5443,10,2022-08-17 15:45:06,Credit Card,Web,Medium,Open,
397,1896,15,2025-01-06 05:07:26,Investment Service,Web,Low,Resolved,2025-01-11 05:07:26
398,19118,47,2022-10-02 16:26:07,Digital Banking,Phone,Medium,Resolved,2022-10-22 16:26:07
399,3864,93,2024-07-23 15:00:07,ATM Issue,Mobile,Medium,Resolved,2024-08-14 15:00:07
400,12914,25,2025-12-13 09:38:57,Investment Service,Mobile,Medium,Resolved,2025-12-27 09:38:57
401,7456,6,2022-03-13 10:01:18,ATM Issue,Phone,Critical,Resolved,2022-03-19 10:01:18
402,4015,11,2025-10-08 22:48:58,Credit Card,Web,Low,Resolved,2025-10-16 22:48:58
403,11094,17,2023-12-28 03:37:06,ATM Issue,Phone,High,In Progress,
404,18071,15,2025-10-11 08:11:39,Transaction Issue,Branch,Medium,In Progress,
405,3010,16,2025-09-30 18:31:02,Investment Service,Web,Medium,Resolved,2025-10-29 18:31:02
406,24191,56,2023-07-19 09:48:07,Account Service,Mobile,Medium,Resolved,2023-08-10 09:48:07
407,16539,66,2025-09-25 06:10:59,Transaction Issue,Branch,Medium,In Progress,
408,10730,36,2025-01-24 09:57:09,Digital Banking,Branch,Medium,Resolved,2025-02-17 09:57:09
409,1410,83,2025-06-09 06:51:30,Fraud Concern,Web,High,Resolved,2025-07-02 06:51:30
410,12250,38,2023-07-07 19:56:38,Account Service,Mobile,Low,Resolved,2023-08-06 19:56:38
411,785,85,2024-01-01 21:05:11,Loan Service,Web,Low,Resolved,2024-01-02 21:05:11
412,8097,75,2024-04-02 19:16:22,Credit Card,Phone,Low,In Progress,
413,7561,3,2025-04-30 11:01:23,Account Service,Branch,Medium,Resolved,2025-05-20 11:01:23
414,12534,98,2022-05-24 06:47:37,Credit Card,Web,High,Open,
415,7344,18,2024-05-21 11:59:55,Loan Service,Web,Low,Resolved,2024-06-01 11:59:55
416,7207,79,2022-10-03 18:48:56,ATM Issue,Branch,Low,Resolved,2022-11-01 18:48:56
417,21981,89,2025-03-07 03:02:01,Account Service,Phone,Low,In Progress,
418,5802,54,2024-08-21 07:30:54,Transaction Issue,Mobile,High,Resolved,2024-09-04 07:30:54
419,19191,79,2022-09-14 10:15:59,Transaction Issue,Web,Low,Resolved,2022-10-09 10:15:59
420,16922,94,2022-11-14 03:01:11,Credit Card,Branch,Low,Resolved,2022-11-21 03:01:11
421,5987,17,2022-06-19 14:44:47,Account Service,Branch,Low,Resolved,2022-07-13 14:44:47
422,18226,82,2022-06-21 15:55:29,Credit Card,Phone,High,In Progress,
423,10648,95,2023-06-07 22:24:31,ATM Issue,Web,Low,Resolved,2023-07-06 22:24:31
424,8717,82,2024-04-09 11:47:21,Account Service,Branch,High,Resolved,2024-04-21 11:47:21
425,23356,99,2022-11-05 20:28:38,Investment Service,Phone,Medium,In Progress,
426,22010,13,2023-12-05 02:22:00,ATM Issue,Web,Medium,Resolved,2023-12-29 02:22:00
427,19335,63,2023-10-15 17:49:12,Account Service,Mobile,Medium,Resolved,2023-11-07 17:49:12
428,24377,14,2025-05-05 15:50:48,Credit Card,Mobile,Medium,Resolved,2025-05-13 15:50:48
429,12324,59,2025-06-22 10:14:00,ATM Issue,Web,Low,Resolved,2025-07-10 10:14:00
430,4781,36,2022-01-10 19:26:45,Loan Service,Web,High,Open,
431,2369,18,2022-02-22 21:15:59,Investment Service,Web,Medium,Open,
432,12040,5,2025-05-28 22:41:52,Transaction Issue,Web,Critical,Resolved,2025-05-31 22:41:52
433,6656,14,2023-12-16 16:57:51,Credit Card,Phone,Medium,Resolved,2023-12-17 16:57:51
434,8174,25,2024-06-09 14:06:21,Loan Service,Branch,High,Resolved,2024-06-18 14:06:21
435,4496,44,2022-01-12 19:08:21,Loan Service,Phone,Medium,Resolved,2022-01-16 19:08:21
436,10894,39,2022-05-11 19:46:12,Account Service,Branch,Medium,Resolved,2022-06-07 19:46:12
437,22387,12,2023-03-28 08:38:30,Fraud Concern,Phone,Medium,Resolved,2023-04-08 08:38:30
438,22999,61,2025-03-16 16:29:00,Digital Banking,Web,Low,Resolved,2025-03-25 16:29:00
439,13404,62,2022-10-10 06:24:07,Credit Card,Phone,Low,Resolved,2022-10-31 06:24:07
440,13122,53,2024-04-23 13:16:16,Investment Service,Branch,Medium,Resolved,2024-04-25 13:16:16
441,22304,53,2023-09-29 18:43:09,Account Service,Mobile,Medium,Open,
442,10967,28,2025-09-21 05:42:33,Digital Banking,Web,Medium,Resolved,2025-10-21 05:42:33
443,854,35,2022-11-28 11:05:23,Loan Service,Mobile,Medium,Resolved,2022-12-09 11:05:23
444,20531,65,2025-04-26 08:16:19,Credit Card,Branch,Low,Resolved,2025-05-25 08:16:19
445,20154,3,2022-02-27 11:35:59,Digital Banking,Web,Medium,Resolved,2022-03-14 11:35:59
446,16959,43,2025-07-15 07:29:32,Investment Service,Web,Medium,Resolved,2025-07-29 07:29:32
447,17533,50,2024-03-26 09:57:20,Transaction Issue,Web,Low,Open,
448,22678,71,2023-03-16 22:48:58,Credit Card,Mobile,Medium,In Progress,
449,22842,9,2023-11-09 00:38:43,Digital Banking,Mobile,Low,Resolved,2023-11-17 00:38:43
450,23894,36,2023-05-20 18:25:58,ATM Issue,Branch,Low,Resolved,2023-06-08 18:25:58
451,9908,23,2025-08-12 13:18:54,Credit Card,Branch,Low,Resolved,2025-08-17 13:18:54
452,4778,88,2024-03-27 08:16:13,Fraud Concern,Phone,Low,In Progress,
453,20239,74,2024-12-25 12:40:46,Account Service,Branch,High,Resolved,2025-01-17 12:40:46
454,15339,50,2024-05-22 18:30:11,ATM Issue,Phone,Medium,Resolved,2024-06-01 18:30:11
455,2492,55,2024-10-07 16:21:21,Investment Service,Mobile,Low,In Progress,
456,15329,12,2024-10-08 21:00:43,Credit Card,Branch,High,In Progress,
457,14600,83,2023-04-20 05:03:34,Investment Service,Web,Low,Resolved,2023-04-30 05:03:34
458,19509,32,2024-07-21 17:50:47,Digital Banking,Phone,Medium,In Progress,
459,22076,24,2023-01-22 15:42:48,Digital Banking,Phone,Medium,Resolved,2023-01-31 15:42:48
460,3052,86,2022-01-10 23:27:52,Fraud Concern,Phone,Critical,Resolved,2022-01-16 23:27:52
461,15980,67,2023-04-09 13:16:15,Credit Card,Mobile,Low,Resolved,2023-04-16 13:16:15
462,16389,27,2024-12-04 19:33:17,Loan Service,Phone,Low,In Progress,
463,21607,61,2024-01-14 17:20:51,Digital Banking,Branch,Low,Resolved,2024-01-22 17:20:51
464,21700,19,2025-10-12 15:45:54,Fraud Concern,Phone,Medium,Resolved,2025-11-11 15:45:54
465,21254,73,2025-12-22 00:26:44,Investment Service,Web,Low,Resolved,2026-01-05 00:26:44
466,877,51,2023-01-22 22:01:57,Credit Card,Mobile,Low,In Progress,
467,23412,64,2023-10-03 10:32:59,Credit Card,Mobile,Medium,In Progress,
468,4143,77,2022-03-24 10:44:47,Account Service,Branch,Low,Resolved,2022-04-07 10:44:47
469,15203,2,2024-05-07 05:10:52,Transaction Issue,Web,High,In Progress,
470,6967,36,2023-01-11 15:14:47,ATM Issue,Mobile,Medium,Resolved,2023-01-30 15:14:47
471,7080,93,2022-12-28 16:17:06,Transaction Issue,Mobile,Medium,Resolved,2023-01-02 16:17:06
472,7988,11,2022-03-09 22:22:53,ATM Issue,Mobile,Medium,Resolved,2022-03-31 22:22:53
473,6800,98,2025-03-17 01:18:22,ATM Issue,Branch,Low,Open,
474,4466,68,2022-01-04 08:47:08,Account Service,Branch,Medium,Resolved,2022-01-23 08:47:08
475,17020,68,2024-07-16 12:51:17,Transaction Issue,Mobile,Medium,Resolved,2024-08-15 12:51:17
476,13418,64,2022-07-17 21:48:04,Fraud Concern,Phone,Low,Resolved,2022-07-20 21:48:04
477,18078,1,2023-02-23 20:06:20,Loan Service,Mobile,High,In Progress,
478,21137,89,2024-06-14 03:22:30,Credit Card,Web,High,Resolved,2024-06-20 03:22:30
479,8312,26,2022-12-18 18:44:29,Digital Banking,Web,Medium,Open,
480,17215,11,2023-07-19 03:30:32,Investment Service,Mobile,Low,Resolved,2023-08-06 03:30:32
481,14099,87,2023-10-10 01:45:42,Credit Card,Mobile,Medium,Resolved,2023-10-14 01:45:42
482,5178,2,2022-01-28 08:06:02,Fraud Concern,Mobile,Low,Resolved,2022-01-30 08:06:02
483,14263,83,2023-06-28 21:16:05,Fraud Concern,Web,Low,Resolved,2023-06-29 21:16:05
484,8309,93,2022-08-11 23:25:51,Investment Service,Branch,Medium,Resolved,2022-08-17 23:25:51
485,5950,40,2025-05-12 02:40:31,Transaction Issue,Phone,Low,Resolved,2025-05-17 02:40:31
486,19223,4,2022-10-12 03:55:11,Loan Service,Branch,Low,Resolved,2022-10-16 03:55:11
487,1151,80,2022-07-29 09:06:49,Digital Banking,Phone,Low,Resolved,2022-08-18 09:06:49
488,23945,37,2024-03-05 17:49:39,Digital Banking,Web,High,Resolved,2024-03-29 17:49:39
489,1932,61,2024-03-16 20:13:17,Fraud Concern,Web,Low,Resolved,2024-03-28 20:13:17
490,9205,91,2022-12-14 15:54:56,Loan Service,Web,Low,Resolved,2022-12-28 15:54:56
491,18049,5,2025-01-05 22:27:51,Account Service,Web,Medium,Resolved,2025-01-18 22:27:51
492,1082,15,2024-07-26 12:27:33,Digital Banking,Branch,Medium,Resolved,2024-08-24 12:27:33
493,16897,87,2025-09-08 18:39:33,Account Service,Phone,Low,Resolved,2025-09-14 18:39:33
494,13408,67,2023-11-05 04:04:13,Digital Banking,Web,High,Resolved,2023-12-05 04:04:13
495,7806,82,2022-11-03 22:02:38,Loan Service,Phone,Low,Resolved,2022-11-13 22:02:38
496,5238,26,2023-10-17 04:43:00,Transaction Issue,Phone,High,Resolved,2023-11-03 04:43:00
497,16944,6,2023-02-02 04:51:37,Account Service,Mobile,Low,Resolved,2023-03-04 04:51:37
498,20057,44,2022-10-09 01:15:22,Transaction Issue,Branch,Low,In Progress,
499,12776,58,2025-09-13 09:10:26,Fraud Concern,Branch,Critical,Resolved,2025-09-29 09:10:26
500,23789,81,2024-06-18 04:16:37,Account Service,Branch,Medium,Resolved,2024-07-09 04:16:37
501,16245,46,2025-08-03 15:08:00,Digital Banking,Branch,High,Resolved,2025-08-24 15:08:00
502,13185,42,2022-02-23 08:04:15,Transaction Issue,Phone,Medium,In Progress,
503,3344,48,2022-03-21 01:55:50,Transaction Issue,Web,Low,Resolved,2022-04-02 01:55:50
504,13501,27,2025-08-27 04:32:05,Digital Banking,Web,High,Resolved,2025-09-18 04:32:05
505,20455,20,2025-06-07 14:36:04,Investment Service,Phone,Low,Open,
506,9663,70,2023-10-24 18:23:40,Digital Banking,Web,Medium,Resolved,2023-11-06 18:23:40
507,16965,35,2022-10-21 23:52:13,Fraud Concern,Mobile,Low,Resolved,2022-11-17 23:52:13
508,15126,76,2023-05-26 06:42:58,Fraud Concern,Phone,Medium,Resolved,2023-06-02 06:42:58
509,23389,48,2023-09-04 20:41:11,Account Service,Phone,Medium,Resolved,2023-09-27 20:41:11
510,8131,67,2023-06-20 02:48:44,Transaction Issue,Mobile,Medium,Resolved,2023-07-14 02:48:44
511,19532,68,2024-02-27 15:23:52,Investment Service,Mobile,Medium,Resolved,2024-03-18 15:23:52
512,20634,52,2023-05-24 15:46:00,Investment Service,Web,Low,Resolved,2023-06-21 15:46:00
513,1680,68,2024-11-26 17:00:52,Fraud Concern,Branch,Low,In Progress,
514,3507,4,2024-12-11 14:03:22,ATM Issue,Branch,Medium,In Progress,
515,13285,39,2023-11-15 05:39:18,Loan Service,Mobile,High,In Progress,
516,7254,21,2025-09-16 03:58:29,Transaction Issue,Web,High,In Progress,
517,19129,66,2023-09-26 09:17:31,Account Service,Branch,Low,Resolved,2023-10-16 09:17:31
518,9436,16,2024-08-04 22:51:17,Transaction Issue,Mobile,Low,Resolved,2024-08-13 22:51:17
519,21573,7,2025-03-10 18:15:58,ATM Issue,Web,Medium,Resolved,2025-03-20 18:15:58
520,11311,83,2025-09-25 14:20:51,Credit Card,Web,Medium,Resolved,2025-10-12 14:20:51
521,13297,97,2022-08-05 00:10:33,Account Service,Web,Medium,Resolved,2022-08-23 00:10:33
522,18526,9,2023-03-11 14:44:28,Fraud Concern,Branch,High,Resolved,2023-04-03 14:44:28
523,13246,17,2025-12-29 17:38:51,Credit Card,Phone,Low,Resolved,2026-01-21 17:38:51
524,11152,91,2025-08-14 23:29:18,Fraud Concern,Mobile,Low,Open,
525,10458,97,2024-12-26 20:03:51,Investment Service,Mobile,High,Resolved,2025-01-17 20:03:51
526,23002,12,2022-11-29 03:36:44,Loan Service,Phone,Medium,Open,
527,2480,57,2024-03-05 00:02:50,Digital Banking,Branch,Medium,Resolved,2024-03-11 00:02:50
528,22869,45,2024-08-15 01:35:38,Investment Service,Branch,Low,Resolved,2024-09-01 01:35:38
529,23806,11,2023-09-15 20:12:45,Transaction Issue,Mobile,Medium,Resolved,2023-10-07 20:12:45
530,4453,13,2022-09-23 01:38:50,ATM Issue,Phone,Medium,Open,
531,5882,31,2024-09-16 09:23:30,Account Service,Phone,Medium,In Progress,
532,23050,77,2023-12-16 17:50:44,Investment Service,Phone,Medium,In Progress,
533,14070,26,2023-12-29 17:24:00,Digital Banking,Phone,Medium,Resolved,2024-01-24 17:24:00
534,2850,63,2023-04-14 11:51:28,Investment Service,Web,Critical,Resolved,2023-05-11 11:51:28
535,7391,31,2024-04-24 21:34:04,Digital Banking,Web,Medium,Resolved,2024-05-24 21:34:04
536,23290,22,2023-01-09 00:21:44,Credit Card,Mobile,Low,In Progress,
537,11923,6,2025-04-16 22:38:11,Transaction Issue,Phone,Low,Resolved,2025-04-18 22:38:11
538,2490,20,2025-11-01 10:40:40,Loan Service,Web,High,Resolved,2025-11-24 10:40:40
539,9824,85,2024-01-24 18:34:33,ATM Issue,Phone,Medium,Resolved,2024-02-06 18:34:33
540,9208,10,2022-04-18 08:33:27,Transaction Issue,Branch,Low,Resolved,2022-04-20 08:33:27
541,9541,83,2023-11-15 19:36:10,Digital Banking,Mobile,Low,Resolved,2023-11-26 19:36:10
542,16365,35,2024-06-19 16:27:20,Digital Banking,Web,Low,Resolved,2024-06-30 16:27:20
543,4612,26,2022-07-23 22:02:24,Loan Service,Web,Low,Resolved,2022-08-19 22:02:24
