alert_id,transaction_id,customer_id,alert_date,fraud_type,risk_level,fraud_status,fraud_amount
324,723571,18262,2024-09-10 23:05:21,Velocity Anomaly,Low,False Positive,2274.63
325,698253,8740,2023-05-10 02:38:41,Geographic Anomaly,Medium,Confirmed,478.72
326,948561,19062,2024-01-12 05:47:00,Geographic Anomaly,Medium,Confirmed,159.28
327,487425,1372,2023-12-12 12:31:20,Suspicious Merchant,Low,Confirmed,137.58
328,326076,18647,2024-02-09 01:55:35,Suspicious Merchant,High,Closed,815.46
329,778660,247,2023-01-25 19:22:31,Suspicious Merchant,Medium,Investigating,107.44
330,661040,19629,2023-08-06 15:55:35,Suspicious Merchant,High,Investigating,919.38
331,684661,15655,2022-03-20 13:01:44,Suspicious Merchant,Medium,Investigating,742.47
332,13374,13026,2022-07-18 18:38:46,Suspicious Merchant,Medium,False Positive,501.12
333,995316,20156,2025-02-04 02:59:40,Possible Account Takeover,Medium,False Positive,1994.42
334,259362,21596,2022-07-18 12:05:45,Geographic Anomaly,High,Confirmed,3195.35
335,737971,10712,2022-11-17 05:34:22,Suspicious Merchant,Low,Investigating,581.98
336,708092,6919,2025-12-27 16:20:56,Geographic Anomaly,High,Investigating,2540.24
337,490878,8510,2023-10-05 01:24:55,Geographic Anomaly,Medium,False Positive,560.66
338,466440,19629,2025-01-02 22:22:57,High Value Transaction,High,Investigating,326.3
339,944952,3703,2022-08-16 04:43:14,Possible Account Takeover,High,Closed,168.54
340,719757,20472,2023-03-09 06:37:21,Suspicious Merchant,Medium,Investigating,4642.43
341,134217,18567,2022-04-16 18:00:00,Unusual Transaction,High,Open,1225.66
342,145155,5873,2024-09-27 00:43:36,Velocity Anomaly,Low,Open,2510.17
343,527357,16449,2023-04-26 16:39:05,Unusual Transaction,High,False Positive,4177.69
344,652556,11046,2022-07-24 08:02:23,Possible Account Takeover,Medium,False Positive,433.34
345,792578,2181,2022-04-16 08:31:50,Velocity Anomaly,Medium,Closed,249.67
346,965855,38,2024-09-02 18:03:02,Possible Account Takeover,High,Confirmed,253.75
347,304683,9733,2024-08-17 13:21:11,Geographic Anomaly,High,Investigating,4277.16
348,902073,20800,2024-10-15 08:30:03,Velocity Anomaly,Low,False Positive,2545.28
349,602845,16007,2024-01-05 18:04:44,Geographic Anomaly,High,False Positive,3623.13
350,813897,9359,2024-09-02 00:30:41,Unusual Transaction,Medium,False Positive,966.86
351,728236,24102,2022-11-10 21:29:30,Unusual Transaction,Medium,Confirmed,350.62
352,630162,24387,2023-06-03 22:54:22,Velocity Anomaly,High,Open,362.15
353,789556,1151,2024-11-28 09:18:13,Velocity Anomaly,Medium,Open,2380.78
354,762142,5616,2022-07-01 15:16:52,Suspicious Merchant,Medium,False Positive,1029.84
355,602328,3875,2024-08-08 18:38:51,Possible Account Takeover,High,False Positive,141.81
356,858788,22929,2023-01-27 02:09:08,Suspicious Merchant,Low,False Positive,2182.69
357,385484,10571,2022-03-06 09:48:22,Possible Account Takeover,High,Confirmed,473.89
358,474812,4708,2023-03-21 12:26:12,Suspicious Merchant,Low,False Positive,137.95
359,550034,10358,2024-07-11 03:52:41,Geographic Anomaly,Low,Confirmed,2625.04
360,573559,16840,2022-01-01 14:42:28,Velocity Anomaly,Low,Open,102.26
361,329039,13755,2025-08-24 20:08:42,Unusual Transaction,Medium,Closed,811.06
362,642789,21408,2022-07-31 15:49:34,Possible Account Takeover,High,False Positive,393.67
363,576650,517,2022-03-19 15:31:34,Possible Account Takeover,Low,False Positive,3348.31
364,578366,8973,2023-09-03 08:43:27,Unusual Transaction,Low,False Positive,3251.91
365,857349,12689,2022-04-14 19:17:46,Suspicious Merchant,High,Confirmed,2768.91
366,284922,10653,2022-10-10 05:53:49,Possible Account Takeover,Low,False Positive,358.53
367,13997,10211,2022-10-24 00:37:34,Geographic Anomaly,High,Closed,244.93
368,501170,10706,2024-06-13 21:41:02,Velocity Anomaly,Low,Confirmed,1955.77
369,18043,23463,2023-03-07 19:08:48,Unusual Transaction,High,False Positive,247.4
370,292259,299,2022-07-01 23:02:05,Velocity Anomaly,Medium,False Positive,348.5
371,3919,8615,2022-09-21 14:46:47,Possible Account Takeover,High,Investigating,1108.07
372,14063,23775,2022-09-02 06:39:56,Possible Account Takeover,High,Confirmed,17996.39
373,817045,112,2022-08-08 20:18:22,Unusual Transaction,Medium,Investigating,435.23
374,809182,7516,2024-06-09 02:05:13,Geographic Anomaly,Low,False Positive,6712.63
375,403045,5394,2023-03-05 19:13:02,High Value Transaction,High,False Positive,592.33
376,627981,2473,2022-07-21 16:03:28,Unusual Transaction,Medium,False Positive,470.68
377,384263,6642,2024-03-20 22:45:11,High Value Transaction,Low,Investigating,1151.78
378,249055,3303,2022-08-30 13:16:37,Suspicious Merchant,Low,False Positive,3490.04
379,67299,7036,2024-06-10 23:11:30,High Value Transaction,High,False Positive,889.88
380,339779,20839,2023-09-30 22:15:26,Geographic Anomaly,Medium,Confirmed,714.16
381,853199,17932,2023-04-22 19:46:42,Suspicious Merchant,Medium,False Positive,1583.5
382,171974,4559,2022-11-14 13:46:32,High Value Transaction,Medium,False Positive,2539.26
383,330757,1256,2023-08-25 15:27:43,Suspicious Merchant,High,Open,719.37
384,313680,13990,2024-02-06 21:51:21,High Value Transaction,High,Investigating,89.93
385,81096,2500,2025-10-20 04:56:17,Geographic Anomaly,Critical,False Positive,113.73
386,82749,9313,2025-01-28 10:46:25,High Value Transaction,Low,False Positive,2049.2
387,139687,21892,2023-02-23 14:07:30,High Value Transaction,High,Closed,373.2
388,489620,10987,2025-11-29 14:12:29,High Value Transaction,Medium,False Positive,276.92
389,506532,11017,2022-08-24 23:44:52,Unusual Transaction,Medium,Confirmed,1995.51
390,358724,1084,2022-04-15 19:51:28,Unusual Transaction,Medium,Investigating,117.76
391,779455,10806,2025-11-13 19:07:45,Unusual Transaction,Low,False Positive,605.41
392,633778,19866,2025-05-07 23:02:04,Geographic Anomaly,High,Investigating,2259.51
393,183514,9560,2023-05-06 10:51:13,Suspicious Merchant,Low,False Positive,2179.47
394,33225,8518,2022-11-10 07:20:08,Possible Account Takeover,High,Investigating,238.63
395,567096,16765,2022-04-07 22:51:37,High Value Transaction,High,Open,344.28
396,819654,22870,2022-02-03 15:38:26,High Value Transaction,High,Confirmed,2045.28
397,653120,16414,2022-08-05 15:59:43,Geographic Anomaly,Low,Confirmed,519.36
398,182396,1143,2024-11-28 23:25:52,High Value Transaction,Medium,False Positive,308.03
399,52403,5288,2024-06-06 02:48:41,Unusual Transaction,High,Investigating,1546.72
400,605878,21166,2024-03-28 07:30:28,Possible Account Takeover,Medium,Closed,67.4
401,505603,2235,2023-09-14 20:15:14,Velocity Anomaly,Medium,False Positive,1103.57
402,127889,24165,2025-12-24 13:54:50,High Value Transaction,Medium,Confirmed,1882.13
403,84895,16008,2022-10-03 10:10:05,Unusual Transaction,Medium,Confirmed,588.92
404,58836,815,2022-06-14 18:16:32,Velocity Anomaly,High,False Positive,1238.94
405,510617,14018,2022-07-11 01:15:18,Possible Account Takeover,Medium,Open,3763.43
406,217161,8239,2023-06-21 19:49:14,Velocity Anomaly,Medium,Closed,3627.99
407,751172,13664,2022-08-24 14:37:45,Unusual Transaction,Medium,False Positive,131.06
408,793422,501,2022-05-17 09:05:17,Suspicious Merchant,Medium,Open,1708.42
409,742365,10669,2023-06-10 18:11:43,Suspicious Merchant,Low,False Positive,2056.92
410,423384,23597,2022-10-21 11:29:04,Velocity Anomaly,Medium,Confirmed,1811.72
411,408081,9562,2022-04-08 17:24:20,Geographic Anomaly,Medium,Open,1540.24
412,151112,4866,2024-07-20 16:28:18,Velocity Anomaly,Medium,Closed,149.97
413,337358,10466,2025-01-31 07:46:57,High Value Transaction,Medium,Open,464.71
414,512477,24292,2022-07-13 08:14:00,High Value Transaction,Medium,False Positive,2166.18
415,273908,3772,2025-12-27 21:17:19,Suspicious Merchant,Medium,Closed,268.3
416,173547,16177,2023-07-19 00:07:49,Geographic Anomaly,Low,Investigating,168.57
417,763199,15792,2022-06-09 00:16:59,Unusual Transaction,High,Confirmed,632.23
418,474534,3513,2024-02-09 11:54:34,High Value Transaction,Medium,Open,2005.51
419,96437,2403,2023-12-09 00:27:15,Suspicious Merchant,Low,Open,1820.89
420,456079,24147,2024-03-30 21:49:18,Possible Account Takeover,Low,Open,3509.83
421,547704,19554,2024-11-16 12:56:30,Suspicious Merchant,Critical,False Positive,1259.41
422,138802,24115,2022-06-21 00:19:21,High Value Transaction,Low,False Positive,453.02
423,198506,14505,2024-11-08 08:44:53,High Value Transaction,High,False Positive,114.8
424,387673,6550,2024-01-08 09:45:06,Suspicious Merchant,Low,Confirmed,349.99
425,939606,12948,2023-10-09 18:54:57,Unusual Transaction,High,False Positive,83.76
426,234037,22570,2022-04-19 20:07:41,Velocity Anomaly,High,False Positive,1848.23
427,785556,401,2024-08-22 07:50:25,High Value Transaction,Medium,Confirmed,491.94
428,254293,24098,2022-06-17 19:24:09,Suspicious Merchant,Low,Confirmed,305.77
429,780365,15288,2023-03-08 15:25:07,Suspicious Merchant,Medium,Open,1047.8
430,363264,9513,2024-12-21 18:25:46,Geographic Anomaly,Medium,Closed,57.54
431,136060,10189,2025-12-29 11:50:54,Velocity Anomaly,Medium,False Positive,160.45
432,51565,12816,2022-07-26 08:01:19,Possible Account Takeover,Medium,False Positive,312.32
433,8718,20680,2024-11-17 19:01:14,Unusual Transaction,Low,False Positive,3550.83
434,835420,2725,2024-03-23 14:28:33,Possible Account Takeover,Medium,False Positive,523.66
435,771750,11751,2022-04-01 06:12:07,Velocity Anomaly,Medium,Open,129.02
436,778959,2318,2025-08-09 22:31:53,Velocity Anomaly,Medium,False Positive,430.18
437,864373,13580,2025-10-14 06:31:11,Velocity Anomaly,Low,False Positive,2800.7
438,86460,22828,2023-07-31 20:58:07,Possible Account Takeover,Critical,Open,1487.13
439,257327,14569,2025-03-01 16:48:54,Velocity Anomaly,Medium,Closed,874.72
440,130278,22433,2025-03-28 16:14:43,Suspicious Merchant,High,Confirmed,1269.56
441,947557,1626,2022-08-16 17:26:07,Possible Account Takeover,Medium,Confirmed,2556.19
442,182432,18152,2022-04-01 23:01:25,Velocity Anomaly,Low,False Positive,10667.18
443,92377,2215,2025-11-25 16:34:41,Suspicious Merchant,Medium,False Positive,1019.79
444,971066,10235,2022-03-06 16:42:47,Geographic Anomaly,Medium,Confirmed,37465.53
445,393609,12004,2023-11-10 01:32:27,Velocity Anomaly,High,False Positive,212.78
446,105759,9943,2023-04-18 06:03:51,Possible Account Takeover,High,Confirmed,658.33
447,494035,8313,2024-05-07 05:11:11,High Value Transaction,Medium,False Positive,2755.14
448,287575,11390,2023-01-17 01:24:49,Velocity Anomaly,Critical,Investigating,1129.23
449,920624,5832,2024-09-05 14:53:09,High Value Transaction,Medium,Open,105.19
450,116593,22337,2023-03-21 03:18:37,Suspicious Merchant,Critical,Investigating,164.97
451,924239,23223,2025-12-22 07:10:50,Geographic Anomaly,Critical,Confirmed,5261.69
452,305341,24387,2024-04-18 06:33:02,Unusual Transaction,Low,Confirmed,126.47
453,57394,9202,2023-04-16 06:53:27,Geographic Anomaly,Medium,False Positive,552.25
454,467428,20973,2022-05-11 09:13:37,Velocity Anomaly,Medium,Confirmed,74.78
455,752404,13723,2022-05-09 00:14:16,High Value Transaction,High,Open,3988.84
456,999561,17362,2022-12-25 11:35:04,High Value Transaction,Medium,Open,333.63
457,340826,333,2025-04-02 21:53:59,Possible Account Takeover,Critical,Open,35126.6
458,37916,14180,2024-08-22 16:49:46,High Value Transaction,High,Confirmed,219.87
459,681606,5159,2024-04-24 22:59:52,Possible Account Takeover,Low,Open,219.95
460,585985,17153,2025-08-14 20:13:23,Suspicious Merchant,Low,Confirmed,880.03
461,918231,19495,2024-05-12 09:04:41,Unusual Transaction,High,Confirmed,539.3
462,806085,16602,2022-04-27 23:54:57,Velocity Anomaly,Low,False Positive,430.46
463,717037,5603,2022-02-26 12:35:36,Possible Account Takeover,High,False Positive,320.49
464,649113,13472,2024-07-22 23:55:52,Unusual Transaction,Medium,Confirmed,143.87
465,455035,15469,2024-01-27 21:38:48,High Value Transaction,Medium,Investigating,2999.92
466,166474,9717,2025-01-05 23:33:47,High Value Transaction,Low,Confirmed,222.82
467,646513,12597,2024-11-29 03:54:19,Unusual Transaction,High,Open,2113.51
468,337831,4710,2025-12-22 01:39:55,High Value Transaction,Low,Investigating,2193.57
469,30376,22561,2023-04-17 03:03:43,Suspicious Merchant,High,False Positive,772.28
470,64291,10822,2024-02-11 00:22:26,Suspicious Merchant,Medium,Investigating,353.43
471,405716,7084,2025-11-26 19:05:56,Unusual Transaction,High,Closed,2763.82
472,139428,11423,2023-05-16 10:37:55,Possible Account Takeover,Medium,Investigating,246.57
473,507443,4959,2023-10-02 15:32:17,Possible Account Takeover,Low,False Positive,1335.67
474,132694,4951,2025-12-22 18:04:47,Unusual Transaction,High,False Positive,2974.44
475,936792,22413,2022-03-21 23:27:26,Possible Account Takeover,Low,Confirmed,493.93
476,513269,11074,2023-12-14 07:32:17,Possible Account Takeover,Medium,Confirmed,747.43
477,742337,22506,2024-04-06 20:14:15,Suspicious Merchant,Low,False Positive,460.44
478,721136,21548,2022-06-25 07:48:35,Possible Account Takeover,High,Closed,406.14
479,751314,14112,2025-03-01 00:03:33,Geographic Anomaly,High,Confirmed,5044.43
480,166878,19698,2024-02-10 15:56:00,Velocity Anomaly,Medium,Open,937.09
481,23286,5604,2022-01-01 06:04:08,High Value Transaction,Medium,Confirmed,851.84
482,510045,2032,2024-10-03 01:49:35,Geographic Anomaly,High,Investigating,2035.03
483,253944,9176,2023-01-19 10:10:30,Possible Account Takeover,Low,Closed,188.18
484,903554,16538,2025-11-10 03:19:30,Suspicious Merchant,High,False Positive,553.09
485,166605,15038,2025-11-28 09:22:41,Unusual Transaction,Low,Open,644.96
486,158684,7619,2022-11-18 13:09:38,Possible Account Takeover,Critical,Confirmed,11996.59
487,395979,4708,2024-10-19 02:43:04,Suspicious Merchant,High,Open,1787.75
488,9955,7014,2025-04-01 12:28:31,Velocity Anomaly,High,False Positive,1136.83
489,855215,21293,2025-11-28 10:38:17,Possible Account Takeover,High,Closed,606.87
490,630092,21522,2023-01-12 09:03:56,Unusual Transaction,Medium,Investigating,385.0
491,761264,24869,2025-11-03 05:48:46,Suspicious Merchant,Medium,Confirmed,1236.99
492,108150,13257,2024-06-20 01:29:01,Suspicious Merchant,Low,Closed,591.88
493,349139,15538,2022-11-08 21:15:25,Suspicious Merchant,Medium,Investigating,199.71
494,987781,11781,2023-03-20 06:01:51,Velocity Anomaly,Medium,Confirmed,1298.05
495,804755,1231,2023-06-20 12:28:31,Possible Account Takeover,High,Confirmed,34.99
496,332469,8873,2022-05-10 12:02:58,Velocity Anomaly,Medium,Open,180.24
497,629265,13840,2023-07-04 13:11:16,High Value Transaction,Low,Open,1043.86
498,566364,14524,2023-06-15 09:22:23,High Value Transaction,Medium,Closed,11921.82
499,577930,24217,2024-05-31 09:58:08,Possible Account Takeover,High,False Positive,1258.39
500,1711,2393,2023-08-03 16:30:29,Velocity Anomaly,Low,Confirmed,91.47
501,499235,21866,2023-11-10 22:29:42,Unusual Transaction,Medium,Confirmed,412.72
502,43755,17050,2024-03-22 01:29:33,Suspicious Merchant,High,False Positive,2084.25
503,738691,12591,2022-11-23 11:48:02,Suspicious Merchant,Medium,Confirmed,2306.41
504,521181,13349,2025-04-08 05:21:38,Possible Account Takeover,Medium,Investigating,441.27
505,906539,23705,2023-10-16 10:20:58,High Value Transaction,Medium,Investigating,1952.17
506,988205,13284,2024-01-22 18:38:46,High Value Transaction,High,False Positive,104.54
507,671355,10259,2023-04-18 10:24:59,Suspicious Merchant,Medium,Investigating,2515.98
508,964598,6671,2022-12-13 13:15:11,Possible Account Takeover,High,Open,1643.87
509,917989,7458,2025-02-01 14:51:27,Velocity Anomaly,Low,Confirmed,818.16
510,370959,18204,2022-06-28 06:42:20,High Value Transaction,High,Open,2642.05
511,277801,20911,2024-03-15 00:52:33,Velocity Anomaly,Medium,Closed,240.09
512,775109,6998,2023-11-08 02:12:42,High Value Transaction,Medium,False Positive,6789.21
513,133718,6304,2023-06-08 21:22:12,High Value Transaction,Medium,Investigating,516.8
514,3727,7580,2025-04-15 05:27:49,Geographic Anomaly,Medium,Investigating,7408.19
515,107757,9815,2022-11-11 13:46:20,High Value Transaction,Low,False Positive,706.6
516,804835,19198,2022-08-13 23:08:44,Unusual Transaction,High,Confirmed,3636.06
517,329182,16526,2024-03-01 15:37:43,Possible Account Takeover,Medium,False Positive,5151.63
518,934075,18619,2023-11-10 09:01:52,Possible Account Takeover,High,False Positive,2076.4
519,510677,6244,2022-04-27 21:17:40,Velocity Anomaly,High,Confirmed,1205.08
520,949429,11442,2024-08-19 00:03:32,High Value Transaction,Medium,Closed,475.41
521,204140,1039,2025-09-14 07:43:38,Unusual Transaction,High,Confirmed,5208.81
522,185914,21737,2025-05-08 10:29:38,Velocity Anomaly,Medium,Confirmed,923.73
523,942742,4073,2024-05-19 12:22:45,Geographic Anomaly,Low,False Positive,4324.63
524,892519,19831,2023-02-03 05:16:29,Velocity Anomaly,Critical,False Positive,541.14
525,324915,24316,2022-02-10 05:25:22,Velocity Anomaly,High,False Positive,790.66
526,840746,23182,2024-06-12 05:55:06,High Value Transaction,Medium,False Positive,2217.35
527,583341,16038,2022-11-15 19:47:48,Geographic Anomaly,Medium,Confirmed,839.67
528,245762,9808,2024-04-03 16:02:40,Velocity Anomaly,Medium,Confirmed,733.69
529,863831,15031,2025-09-22 03:02:23,Unusual Transaction,Critical,Investigating,392.08
530,241722,2178,2022-01-08 15:38:30,Unusual Transaction,Low,False Positive,3970.79
531,590348,8068,2023-06-14 11:52:55,Possible Account Takeover,Medium,Investigating,2089.05
532,542039,12353,2024-08-27 09:39:30,Geographic Anomaly,Medium,Open,666.19
533,980220,6404,2023-10-09 23:44:54,Geographic Anomaly,Medium,Closed,4373.35
534,200079,8775,2022-04-01 02:41:13,Possible Account Takeover,Medium,Confirmed,231.88
535,67080,24327,2022-06-24 22:44:25,Velocity Anomaly,Low,Investigating,2985.62
536,630215,590,2025-11-05 17:33:56,Geographic Anomaly,Low,Confirmed,972.22
537,651873,6663,2025-02-05 02:55:52,Unusual Transaction,Medium,Confirmed,68.57
538,171563,4964,2023-09-25 01:12:17,Unusual Transaction,High,Confirmed,1480.28
539,606024,10296,2023-05-20 22:54:04,High Value Transaction,Low,Open,692.33
540,446194,7719,2022-01-22 14:17:20,Geographic Anomaly,High,Open,445.79
541,31481,3737,2023-10-01 04:23:26,Velocity Anomaly,High,Confirmed,273.24
542,14931,15796,2023-11-29 16:14:40,Possible Account Takeover,High,Confirmed,458.04
543,913466,24523,2022-05-07 10:48:43,Possible Account Takeover,High,Investigating,1372.46
544,940969,16058,2024-12-13 04:54:13,Velocity Anomaly,Medium,Confirmed,661.77
545,337638,16203,2024-04-18 18:17:31,Suspicious Merchant,Low,Confirmed,115.59
546,23674,16640,2024-05-12 14:47:40,High Value Transaction,Medium,Open,742.38
547,720398,14012,2022-10-22 06:35:08,Possible Account Takeover,Medium,Closed,564.2
548,60541,19842,2023-07-25 03:28:00,Geographic Anomaly,High,Closed,821.24
549,422426,24947,2024-12-11 06:55:44,High Value Transaction,Medium,Investigating,3352.81
550,178035,6640,2023-06-08 11:51:54,Geographic Anomaly,High,Investigating,1201.9
551,318065,8500,2023-01-09 07:13:26,Unusual Transaction,Low,False Positive,433.47
552,960457,12249,2023-01-15 13:49:51,High Value Transaction,High,False Positive,326.09
