loan_id,customer_id,branch_id,loan_type,application_date,approval_date,loan_amount,interest_rate,tenure_months,credit_score,loan_status,default_flag,outstanding_amount
292,24209,22,Auto,2025-03-08,2025-03-15,57906.66,7.912,60,599,Active,False,54575.56
293,24988,33,Education,2023-11-10,2023-11-25,120248.13,16.083,84,653,Active,False,22663.24
294,17489,74,Education,2022-01-15,2022-02-12,492940.76,10.898,36,721,Active,False,411781.56
295,15386,58,Auto,2023-11-11,2023-11-29,323708.14,12.515,48,805,Active,False,268197.28
296,906,68,Personal,2025-03-05,2025-03-13,293392.63,8.769,12,751,Active,False,127282.98
297,16020,61,Business,2022-03-24,2022-04-17,172120.3,13.353,48,737,Active,False,89586.04
298,301,59,Business,2025-04-08,2025-04-30,109897.21,15.098,24,723,Active,False,68566.68
299,22301,71,Auto,2023-08-02,2023-08-06,50000.0,12.867,120,680,Active,False,17529.07
300,22406,61,Home,2023-11-08,2023-11-28,231824.5,13.36,24,674,Active,False,154198.9
301,12606,64,Business,2024-03-29,2024-04-01,127744.27,17.912,36,748,Active,False,55742.56
302,13520,96,Education,2023-07-31,2023-08-27,313146.18,9.597,12,671,Active,False,287596.6
303,22821,54,Personal,2023-03-12,2023-03-24,89430.0,10.526,120,753,Active,False,38958.38
304,11799,20,Business,2023-03-24,2023-04-10,139047.22,11.92,60,710,Active,False,34389.62
305,15217,70,Education,2024-10-09,2024-10-18,177322.44,14.489,120,722,Active,False,145799.76
306,3805,24,Personal,2023-03-19,2023-04-12,102158.63,17.504,24,583,Active,False,49754.07
307,12524,77,Education,2023-03-04,2023-04-01,81958.29,8.946,36,690,Active,False,61846.64
308,6917,9,Business,2024-04-02,2024-04-14,443465.76,14.768,84,793,Active,False,113764.24
309,3608,22,Personal,2022-03-22,2022-04-10,205998.06,13.416,120,774,Active,False,138892.17
310,24876,59,Education,2025-02-19,2025-02-25,178372.55,11.784,48,704,Active,False,88668.43
311,9236,73,Home,2024-06-15,2024-06-27,50000.0,17.322,48,559,Active,False,17247.8
312,19191,10,Personal,2024-04-19,2024-05-06,50000.0,11.606,48,747,Active,False,26661.52
313,17406,60,Auto,2024-03-03,2024-03-08,218745.8,11.932,84,619,Active,False,133050.64
314,24674,6,Home,2024-05-09,2024-06-07,56286.67,11.33,36,798,Active,False,38237.96
315,8109,13,Education,2022-03-19,2022-04-05,335589.95,7.379,24,751,Active,False,277200.08
316,6041,40,Home,2024-11-22,2024-12-16,287114.44,14.105,36,728,Active,False,123232.84
317,4460,98,Business,2022-12-30,2023-01-05,293361.13,13.027,12,758,Active,False,134802.14
318,6426,61,Home,2024-12-20,2024-12-26,75251.52,7.252,36,767,Active,False,54120.42
319,16588,20,Personal,2023-02-13,2023-03-04,330178.78,8.934,120,624,Active,False,272485.46
320,8125,95,Auto,2023-11-07,2023-12-01,116902.28,10.706,120,796,Active,False,60314.98
321,20723,62,Home,2022-08-23,2022-09-02,157371.2,14.499,12,670,Active,False,72744.17
322,15142,20,Home,2025-02-11,2025-02-18,297443.28,14.368,48,666,Active,False,214679.15
323,9372,6,Business,2023-05-11,2023-05-25,404936.65,13.05,60,756,Active,False,279287.1
324,18724,15,Home,2022-11-07,2022-11-10,129574.92,17.944,60,794,Active,False,70600.18
325,37,57,Education,2023-03-01,2023-03-03,293999.8,10.325,12,654,Active,False,29938.15
326,5267,86,Home,2024-06-01,2024-06-24,274330.87,16.71,60,795,Active,False,190710.31
327,349,1,Auto,2024-04-14,2024-04-19,191707.48,15.841,24,659,Active,False,129375.8
328,17162,53,Education,2022-04-27,2022-05-19,952283.24,14.191,24,649,Active,False,887022.55
329,5138,33,Home,2025-04-13,2025-04-14,235287.34,12.252,24,701,Active,False,188265.81
330,5538,28,Business,2024-08-21,2024-09-13,598169.89,15.447,12,764,Active,False,88613.1
331,2450,52,Home,2022-08-25,2022-09-02,110284.3,17.465,120,687,Active,False,82368.75
332,19920,95,Education,2024-05-31,2024-06-10,109725.55,7.324,84,686,Active,False,99092.02
333,11270,78,Business,2023-03-14,2023-04-11,50000.0,14.985,24,805,Active,False,31852.55
334,14599,73,Home,2025-06-06,2025-07-05,395909.9,17.993,36,653,Active,False,75668.07
335,24820,16,Business,2025-01-07,2025-02-02,488922.59,14.097,24,730,Active,False,310448.79
336,7136,59,Personal,2023-03-18,2023-03-19,73224.97,17.244,84,833,Active,False,41016.1
337,1969,71,Personal,2024-04-17,2024-05-01,50000.0,17.856,12,658,Active,False,29310.49
338,14551,52,Home,2022-07-23,2022-08-17,68071.69,14.754,12,780,Active,False,40879.5
339,4283,27,Home,2025-03-08,2025-03-26,203950.51,8.384,48,798,Active,False,86223.7
340,12446,4,Education,2025-03-19,2025-04-14,335051.32,16.749,24,644,Active,False,239508.65
341,21184,48,Business,2025-04-16,2025-04-25,136863.81,12.067,60,695,Active,False,97998.15
342,14601,44,Education,2024-01-06,2024-01-25,311261.35,15.922,120,699,Active,False,257029.66
343,10186,20,Personal,2022-03-07,2022-03-18,106832.8,13.536,48,736,Active,False,29403.58
344,10831,68,Education,2023-04-14,2023-04-19,50000.0,8.572,60,728,Active,False,5812.66
345,18955,66,Personal,2023-04-22,2023-05-19,50000.0,12.639,60,770,Active,False,27993.5
346,13884,17,Education,2022-02-23,2022-03-10,110839.17,11.904,48,663,Active,False,58451.04
347,19818,76,Auto,2022-08-08,2022-08-16,55436.42,11.804,120,716,Active,False,11029.13
348,15462,32,Home,2024-06-05,2024-06-06,92681.06,10.283,24,716,Active,False,62421.52
349,10002,82,Education,2022-09-15,2022-10-05,337928.15,13.954,12,785,Defaulted,True,120966.38
350,2358,59,Personal,2024-03-10,2024-03-25,84536.67,13.859,48,554,Active,False,37766.21
351,22100,31,Home,2022-04-12,2022-04-14,195035.46,10.298,36,719,Active,False,127051.94
352,331,15,Business,2024-04-06,2024-05-03,464086.01,7.278,120,519,Active,False,271722.54
353,18354,58,Business,2025-05-25,2025-06-18,120012.6,10.657,48,656,Active,False,103077.61
354,22041,30,Auto,2023-02-18,2023-03-06,153759.63,11.68,36,821,Active,False,30795.26
355,7484,42,Auto,2025-02-02,2025-02-03,108087.48,10.109,24,656,Active,False,83752.22
356,5662,76,Personal,2025-03-21,2025-03-28,52429.32,12.296,84,603,Active,False,32655.88
357,6286,82,Education,2023-12-12,2023-12-14,142671.57,15.782,84,657,Active,False,64279.97
358,7147,63,Personal,2022-02-22,2022-03-14,187120.29,15.493,84,774,Active,False,141340.91
359,929,81,Home,2023-07-20,2023-07-26,243603.95,8.375,24,719,Active,False,55248.03
360,22695,70,Business,2024-01-11,2024-01-12,61793.98,15.224,24,735,Active,False,40844.28
361,15907,42,Home,2025-05-19,2025-06-12,332905.6,9.059,60,572,Active,False,42187.42
362,21151,5,Auto,2025-03-30,2025-04-14,114451.35,8.978,24,689,Active,False,25176.35
363,15498,59,Home,2023-09-27,2023-10-11,382636.83,16.175,36,779,Active,False,243623.2
364,14595,45,Home,2025-01-28,2025-02-22,111588.97,8.636,24,673,Active,False,90188.22
365,21088,53,Business,2024-12-05,2024-12-17,139631.95,8.493,24,725,Active,False,80328.5
366,4565,25,Education,2023-12-26,2024-01-03,325027.73,15.941,12,657,Active,False,120119.16
367,3373,67,Education,2025-06-21,2025-07-01,134692.01,8.889,12,650,Active,False,65014.74
368,19644,36,Business,2025-06-16,2025-06-19,85172.74,13.691,12,801,Active,False,13032.68
369,10468,46,Home,2024-10-13,2024-10-15,408212.39,16.886,12,566,Active,False,271641.29
370,14143,39,Education,2024-03-30,2024-04-14,109563.28,8.184,24,742,Active,False,45859.62
371,12698,34,Personal,2023-08-23,2023-09-12,324400.72,15.285,120,648,Active,False,277826.63
372,13573,59,Business,2024-08-19,2024-09-14,260420.72,10.214,84,630,Active,False,42827.33
373,2121,78,Personal,2023-06-08,2023-07-01,61568.08,17.116,12,638,Active,False,29293.89
374,13991,79,Home,2022-02-08,2022-02-25,370796.28,14.678,24,766,Active,False,152547.21
375,8343,3,Auto,2023-11-13,2023-11-17,52002.55,11.403,48,768,Active,False,18445.82
376,11531,10,Education,2022-04-21,2022-05-07,454122.67,17.67,84,583,Active,False,381773.18
377,19574,81,Home,2023-08-17,2023-09-01,71679.91,13.235,120,762,Active,False,58492.65
378,13644,19,Business,2022-05-12,2022-06-10,138872.09,15.673,120,708,Active,False,48005.42
379,24932,18,Auto,2025-05-25,2025-06-06,358776.52,17.824,48,687,Defaulted,True,339543.81
380,12521,52,Business,2022-03-07,2022-03-21,200889.78,7.976,60,662,Active,False,131737.47
381,8362,52,Personal,2024-12-13,2025-01-10,185524.84,13.373,12,779,Active,False,87845.96
382,23758,3,Auto,2023-10-07,2023-10-16,173636.87,11.921,84,777,Active,False,57426.05
383,12584,35,Auto,2023-12-01,2023-12-04,248292.11,11.413,36,648,Active,False,226474.74
384,1076,33,Education,2024-08-06,2024-08-26,119054.71,11.555,48,640,Active,False,15785.13
385,16859,25,Personal,2023-01-21,2023-02-01,214046.04,7.88,12,582,Active,False,163928.62
386,3900,38,Business,2023-07-03,2023-07-04,116538.28,17.59,48,753,Active,False,26183.6
387,11104,8,Education,2024-09-04,2024-09-12,258209.61,9.726,12,760,Active,False,33031.82
388,8391,55,Home,2023-09-10,2023-09-24,50000.0,17.977,60,850,Active,False,37709.54
389,7487,43,Home,2022-08-06,2022-09-05,1005604.86,16.011,36,739,Active,False,329942.79
390,7292,64,Home,2023-02-14,2023-03-16,122215.25,17.298,84,706,Active,False,41240.55
391,23088,14,Education,2024-05-08,2024-05-19,217771.09,11.288,60,655,Active,False,122409.45
392,10574,56,Business,2023-11-28,2023-12-27,122684.26,13.271,12,712,Active,False,20728.27
393,6739,64,Home,2024-09-16,2024-09-19,252786.78,14.304,36,604,Active,False,84937.24
394,4673,54,Auto,2022-11-12,2022-12-03,72380.75,14.059,24,604,Active,False,51597.59
395,7435,57,Auto,2022-03-14,2022-03-30,50000.0,10.543,84,765,Active,False,18601.95
396,3964,36,Personal,2023-11-03,2023-11-29,244364.69,7.346,60,745,Active,False,59176.01
397,7427,35,Education,2024-07-16,2024-07-20,235110.85,17.615,12,627,Active,False,54686.32
398,1220,54,Personal,2023-03-03,2023-03-23,186704.89,13.882,36,847,Active,False,51807.31
399,3837,50,Personal,2022-01-24,2022-01-29,220203.76,7.214,24,730,Active,False,93336.33
400,24815,84,Personal,2025-03-25,2025-04-05,178374.41,12.633,60,716,Active,False,133265.92
401,10677,53,Auto,2024-08-02,2024-08-08,157095.25,17.04,24,603,Active,False,20152.28
402,22582,98,Auto,2024-01-13,2024-02-05,50000.0,11.493,84,713,Active,False,19973.39
403,7299,15,Auto,2022-07-26,2022-08-12,282170.19,16.974,48,660,Active,False,130026.63
404,13445,44,Business,2024-02-15,2024-02-18,190568.59,14.513,60,728,Active,False,165637.85
405,9204,24,Auto,2023-08-30,2023-09-04,50000.0,8.41,120,675,Active,False,32449.49
406,8106,28,Business,2025-04-27,2025-05-02,116797.25,15.888,24,708,Active,False,30104.46
407,6939,97,Home,2022-04-08,2022-05-06,98765.62,16.167,24,663,Active,False,24220.94
408,12531,34,Auto,2023-12-22,2023-12-27,356961.56,17.04,84,850,Active,False,297303.72
409,23114,89,Home,2023-06-14,2023-07-09,111233.46,16.259,12,807,Active,False,20485.75
410,1666,33,Business,2024-05-07,2024-06-04,70578.96,8.039,36,687,Active,False,53998.44
411,22194,16,Personal,2022-02-24,2022-03-04,73617.07,12.445,120,670,Active,False,32585.63
412,599,52,Personal,2023-06-02,2023-06-23,553937.12,12.405,48,761,Active,False,348461.22
413,1452,80,Education,2024-09-27,2024-09-29,489800.33,10.931,36,772,Active,False,438566.24
414,5359,32,Business,2022-10-09,2022-10-23,101889.79,9.898,84,742,Active,False,83975.18
415,13560,20,Auto,2023-08-28,2023-09-21,643539.45,7.162,84,560,Active,False,328539.44
416,17258,66,Home,2022-02-22,2022-02-28,64630.27,11.673,12,738,Active,False,30630.27
417,7855,78,Education,2023-07-15,2023-07-20,164586.8,15.101,12,691,Active,False,27743.69
418,12687,79,Education,2022-09-05,2022-09-29,50000.0,9.523,60,694,Active,False,44695.1
419,13624,64,Home,2023-10-20,2023-10-21,258560.1,16.615,48,779,Active,False,206266.82
420,9075,72,Auto,2022-12-04,2022-12-17,147908.63,11.626,84,632,Active,False,116266.42
421,16843,30,Business,2025-05-16,2025-06-12,50000.0,7.862,84,654,Active,False,36238.63
422,21557,87,Business,2022-07-09,2022-07-10,59141.87,9.964,120,628,Defaulted,True,20923.49
423,21317,30,Business,2022-12-04,2022-12-25,178162.39,14.222,36,747,Active,False,158001.9
424,17144,69,Auto,2025-06-18,2025-06-30,80150.66,16.64,84,795,Active,False,63141.92
425,21688,60,Education,2022-04-24,2022-05-19,50000.0,10.408,12,749,Active,False,32615.85
426,16921,52,Business,2023-09-16,2023-09-27,167643.02,15.409,84,715,Active,False,75831.63
427,11065,86,Auto,2023-08-02,2023-08-10,50000.0,15.017,48,753,Active,False,45525.84
428,17472,30,Business,2022-12-06,2022-12-19,65108.93,16.666,48,730,Active,False,60135.53
429,22238,71,Education,2023-12-14,2023-12-31,217041.32,17.449,36,784,Active,False,28148.94
430,24030,26,Business,2022-10-27,2022-11-07,196414.51,17.466,60,756,Active,False,59956.48
431,21962,45,Home,2023-02-03,2023-02-22,275134.0,10.081,84,693,Active,False,55837.7
432,6780,55,Business,2024-09-16,2024-09-22,179326.63,9.712,24,837,Active,False,117801.46
433,12246,80,Auto,2025-04-28,2025-05-12,161326.52,15.431,84,687,Active,False,51676.16
434,6801,87,Personal,2025-05-27,2025-06-20,250542.0,13.158,36,761,Active,False,107280.53
435,21921,44,Auto,2024-12-29,2025-01-26,108809.59,12.923,84,586,Active,False,43413.91
436,15960,28,Personal,2022-04-08,2022-04-28,61943.73,17.94,36,630,Active,False,15968.31
437,78,86,Personal,2023-05-27,2023-06-02,436391.54,10.06,120,711,Active,False,95051.56
438,12339,81,Personal,2022-10-06,2022-11-03,130075.24,15.818,36,721,Active,False,39846.09
439,12723,51,Education,2022-08-03,2022-08-24,50000.0,15.053,12,837,Active,False,39132.1
440,20746,55,Business,2024-04-13,2024-04-30,509294.7,17.563,12,601,Active,False,205041.47
441,6069,66,Education,2024-05-06,2024-06-02,104778.13,11.242,24,586,Active,False,77202.02
442,4445,8,Personal,2023-03-18,2023-03-22,319543.14,14.697,36,727,Active,False,262790.28
443,15023,1,Education,2023-12-23,2023-12-30,177698.55,15.08,120,768,Active,False,95801.82
444,22179,76,Personal,2022-12-02,2022-12-13,324481.88,7.831,60,695,Active,False,64072.06
445,22023,62,Home,2025-03-26,2025-04-23,674390.45,7.375,120,804,Active,False,158136.66
446,13125,65,Auto,2023-02-01,2023-02-04,68198.52,15.02,84,779,Active,False,22019.55
447,12386,27,Home,2024-02-29,2024-03-24,1325377.95,14.909,12,665,Active,False,246803.97
448,18755,41,Education,2024-08-29,2024-09-05,93675.72,16.502,36,763,Active,False,40541.29
449,5882,45,Business,2022-11-23,2022-12-18,77419.74,11.206,36,850,Active,False,51015.47
450,11448,7,Business,2022-03-06,2022-03-30,54229.95,12.021,36,677,Active,False,38027.39
451,17341,48,Personal,2024-05-05,2024-05-31,382089.95,8.804,36,814,Active,False,270626.33
452,3437,5,Personal,2023-10-15,2023-10-25,127195.25,17.692,12,696,Active,False,116752.03
453,24052,46,Home,2022-10-24,2022-11-06,699741.15,7.419,120,734,Active,False,224503.47
454,5439,86,Personal,2024-07-25,2024-07-30,127034.31,10.662,36,745,Active,False,62241.21
455,21167,87,Personal,2024-11-11,2024-12-07,306240.24,16.224,48,674,Active,False,144281.23
456,23935,79,Home,2025-06-29,2025-07-04,102659.32,17.751,24,785,Active,False,65561.48
457,12116,63,Auto,2025-05-15,2025-06-14,193962.06,9.429,12,724,Active,False,98078.1
458,8235,10,Auto,2023-11-26,2023-12-21,50000.0,7.989,60,759,Defaulted,True,5225.65
459,13149,16,Education,2022-02-10,2022-03-01,257992.78,12.578,84,696,Active,False,170148.27
460,3991,77,Education,2024-04-28,2024-05-20,133955.01,7.32,60,764,Active,False,82804.92
461,12468,52,Auto,2025-02-05,2025-02-14,274308.78,8.24,60,704,Active,False,163904.06
462,5222,7,Education,2023-12-27,2024-01-05,50000.0,12.437,84,705,Active,False,30881.62
463,21272,55,Education,2025-05-18,2025-05-22,224793.89,10.964,24,762,Active,False,87543.84
464,20533,25,Auto,2024-05-18,2024-06-10,444543.2,17.406,36,684,Active,False,414956.84
465,14107,60,Auto,2022-12-07,2022-12-30,623859.76,10.737,48,697,Active,False,235473.52
466,19569,26,Personal,2025-03-31,2025-04-06,179951.02,17.372,48,598,Active,False,86640.88
467,9816,16,Auto,2024-05-23,2024-05-26,134397.43,15.392,60,822,Active,False,45720.87
468,12378,38,Business,2022-01-05,2022-01-31,520101.15,10.046,12,669,Active,False,383380.92
469,19861,63,Personal,2024-08-19,2024-09-16,67623.01,8.416,84,708,Active,False,13797.3
470,3863,7,Education,2022-05-22,2022-06-08,53436.66,17.612,120,661,Active,False,48820.56
471,6020,97,Education,2023-02-26,2023-03-11,168179.18,16.882,36,752,Active,False,35307.52
472,20227,59,Education,2022-03-13,2022-03-22,91366.75,11.46,36,764,Active,False,85489.07
473,12248,83,Education,2022-11-24,2022-12-05,1454121.58,7.479,60,658,Active,False,937070.25
474,2971,100,Home,2023-08-04,2023-08-31,128649.76,8.008,120,730,Active,False,27901.33
475,5116,97,Business,2023-05-19,2023-06-01,142674.87,17.895,12,735,Active,False,107439.39
476,6663,4,Home,2022-01-06,2022-01-25,53052.62,14.023,48,850,Active,False,22084.51
477,21911,66,Personal,2024-09-18,2024-10-11,108387.3,15.926,84,708,Active,False,34020.99
478,11436,79,Home,2024-09-16,2024-10-03,50000.0,7.179,120,722,Active,False,27724.51
479,10827,26,Home,2023-02-07,2023-02-08,50000.0,12.847,120,766,Active,False,45034.19
480,18222,58,Education,2022-04-30,2022-05-07,146560.93,13.961,60,671,Active,False,69990.17
481,18630,38,Home,2024-12-11,2025-01-05,207566.55,9.037,12,641,Active,False,50798.14
482,15827,67,Auto,2025-02-17,2025-02-20,307173.91,10.455,24,814,Active,False,281283.66
483,3227,56,Home,2024-04-05,2024-05-02,98364.59,14.753,84,787,Active,False,74846.66
484,17103,97,Education,2023-01-15,2023-02-05,249395.41,12.856,60,743,Active,False,96887.78
485,5739,97,Auto,2022-12-11,2022-12-27,573183.33,17.012,84,665,Active,False,396598.66
486,17637,18,Home,2023-02-05,2023-02-12,232315.99,10.226,12,731,Active,False,65370.33
487,23721,60,Auto,2023-03-26,2023-04-04,133472.77,8.572,36,677,Active,False,15156.02
488,19064,22,Home,2024-09-26,2024-10-11,183492.74,15.113,120,846,Active,False,46007.78
489,4482,22,Education,2022-09-06,2022-09-26,300991.27,14.583,48,733,Active,False,194709.82
490,18572,43,Education,2024-01-20,2024-02-03,184051.6,12.737,36,671,Active,False,88899.85
491,8024,3,Home,2022-01-05,2022-02-02,143302.39,8.276,84,715,Active,False,45864.71
492,20692,84,Business,2024-11-28,2024-12-13,197277.51,17.762,36,704,Active,False,132182.77
493,14282,51,Home,2023-01-21,2023-01-24,144411.08,13.691,120,763,Active,False,124574.74
494,21291,21,Auto,2025-01-08,2025-01-25,56530.1,17.451,36,710,Active,False,16082.2
495,3001,31,Auto,2023-09-09,2023-09-20,139368.29,10.361,36,629,Active,False,63013.81
496,21977,75,Personal,2025-01-19,2025-02-12,447338.27,7.398,12,727,Active,False,264736.69
497,19902,40,Business,2024-06-01,2024-06-22,298656.75,14.261,48,620,Active,False,264324.63
498,4021,73,Auto,2022-11-20,2022-11-24,142638.19,10.977,60,717,Active,False,34751.14
499,8550,49,Home,2022-02-12,2022-03-09,445162.26,16.345,36,616,Active,False,50949.14
500,20680,1,Education,2023-10-14,2023-10-23,468609.54,8.895,48,810,Active,False,165645.98
501,11227,75,Business,2022-05-20,2022-05-25,102198.56,11.751,60,782,Active,False,74030.2
502,14464,20,Personal,2024-06-21,2024-07-06,755561.12,9.404,120,694,Active,False,638373.47
503,2790,6,Business,2024-04-18,2024-05-02,215542.23,12.8,36,666,Active,False,185413.05
504,22369,13,Auto,2022-10-29,2022-11-13,112718.59,15.805,48,670,Active,False,87193.62
505,19295,51,Business,2023-01-25,2023-02-11,232433.46,16.0,120,701,Active,False,64450.31
506,12653,35,Home,2024-04-19,2024-04-20,111276.23,14.359,24,609,Active,False,105570.57
507,9984,43,Education,2024-01-07,2024-01-19,50000.0,10.346,36,640,Active,False,20120.91
508,18402,54,Personal,2023-08-17,2023-09-15,180493.96,16.705,12,720,Active,False,97533.7
509,13260,14,Home,2023-08-25,2023-09-13,50000.0,12.76,36,674,Active,False,5909.36
510,23385,63,Auto,2025-02-05,2025-02-21,110316.84,14.917,84,771,Active,False,58366.76
511,10240,73,Education,2024-02-20,2024-03-04,90053.76,9.696,12,601,Active,False,24349.59
512,8815,9,Business,2024-06-28,2024-07-23,288421.32,14.488,48,750,Active,False,45254.69
513,4299,89,Business,2023-10-20,2023-11-12,136850.75,7.039,120,767,Active,False,64317.13
514,1239,2,Business,2022-04-11,2022-04-27,179562.75,11.047,24,772,Active,False,159675.46
