market_date,asset_name,asset_type,open_price,high_price,low_price,close_price,volume
2023-03-07,NIFTY 50,Index,6862.5481,6954.9774,6636.7153,6768.0027,6226146
2023-03-08,NIFTY 50,Index,6768.0027,6858.4436,6650.4909,6798.1104,1705359
2023-03-09,NIFTY 50,Index,6798.1104,6970.8719,6669.6785,6855.9503,1306471
2023-03-10,NIFTY 50,Index,6855.9503,6940.6689,6735.7067,6854.8306,24237395
2023-03-13,NIFTY 50,Index,6854.8306,6982.4606,6716.8044,6810.728,3497288
2023-03-14,NIFTY 50,Index,6810.728,6900.4777,6649.9788,6702.7785,6378273
2023-03-15,NIFTY 50,Index,6702.7785,6790.9664,6494.7421,6627.2086,4397858
2023-03-16,NIFTY 50,Index,6627.2086,6834.4113,6552.0539,6729.1161,2539861
2023-03-17,NIFTY 50,Index,6729.1161,6842.9707,6685.1032,6788.1038,4664777
2023-03-20,NIFTY 50,Index,6788.1038,7001.8849,6679.791,6896.7393,5780208
2023-03-21,NIFTY 50,Index,6896.7393,7049.1418,6821.6353,7032.235,2517054
2023-03-22,NIFTY 50,Index,7032.235,7130.0488,6845.917,6899.5344,631756
2023-03-23,NIFTY 50,Index,6899.5344,6951.0396,6710.2677,6740.9078,2413199
2023-03-24,NIFTY 50,Index,6740.9078,6850.432,6657.3893,6760.0884,1623157
2023-03-27,NIFTY 50,Index,6760.0884,6876.8127,6466.221,6534.0552,1651191
2023-03-28,NIFTY 50,Index,6534.0552,6578.6498,6442.1338,6491.4945,3204493
2023-03-29,NIFTY 50,Index,6491.4945,6704.9829,6412.5703,6634.1826,527513
2023-03-30,NIFTY 50,Index,6634.1826,6800.1225,6507.4002,6703.8388,5812193
2023-03-31,NIFTY 50,Index,6703.8388,6828.1326,6672.3883,6680.4405,4838351
2023-04-03,NIFTY 50,Index,6680.4405,6693.9912,6598.7637,6663.5159,5683474
2023-04-04,NIFTY 50,Index,6663.5159,6704.4686,6472.8448,6578.4989,1221667
2023-04-05,NIFTY 50,Index,6578.4989,6658.8005,6300.2412,6391.7909,4861407
2023-04-06,NIFTY 50,Index,6391.7909,6407.3723,6312.9089,6335.8637,668765
2023-04-07,NIFTY 50,Index,6335.8637,6402.4109,6157.0845,6245.6537,5671914
2023-04-10,NIFTY 50,Index,6245.6537,6294.6964,6125.3715,6262.5616,1280513
2023-04-11,NIFTY 50,Index,6262.5616,6466.0931,6257.1241,6395.7113,3032372
2023-04-12,NIFTY 50,Index,6395.7113,6520.4305,6290.9254,6442.9079,3757315
2023-04-13,NIFTY 50,Index,6442.9079,6470.2316,6338.9814,6417.3996,4882618
2023-04-14,NIFTY 50,Index,6417.3996,6647.5116,6372.0387,6529.9691,2419559
2023-04-17,NIFTY 50,Index,6529.9691,6641.4151,6422.5362,6605.1126,1621996
2023-04-18,NIFTY 50,Index,6605.1126,6800.3401,6522.6994,6787.3714,1428029
2023-04-19,NIFTY 50,Index,6787.3714,7039.2763,6687.3427,7015.7015,948065
2023-04-20,NIFTY 50,Index,7015.7015,7029.1316,6977.2413,6980.5415,5145009
2023-04-21,NIFTY 50,Index,6980.5415,7188.6094,6948.1592,7110.8596,16574842
2023-04-24,NIFTY 50,Index,7110.8596,7340.8834,6970.3796,7268.6667,606032
2023-04-25,NIFTY 50,Index,7268.6667,7375.2051,7206.4179,7316.0448,1510114
2023-04-26,NIFTY 50,Index,7316.0448,7572.5979,7297.258,7425.3886,9860516
2023-04-27,NIFTY 50,Index,7425.3886,7547.6403,7384.6737,7461.3296,1916194
2023-04-28,NIFTY 50,Index,7461.3296,7514.3045,7330.1769,7340.3688,1605107
2023-05-01,NIFTY 50,Index,7340.3688,7457.8671,7225.0661,7258.9964,3380245
2023-05-02,NIFTY 50,Index,7258.9964,7469.4255,7181.6216,7373.4413,3643818
2023-05-03,NIFTY 50,Index,7373.4413,7472.1698,7101.8916,7245.9615,952201
2023-05-04,NIFTY 50,Index,7245.9615,7430.6952,7178.5443,7323.6743,22897604
2023-05-05,NIFTY 50,Index,7323.6743,7476.9768,7297.997,7336.4651,1654670
2023-05-08,NIFTY 50,Index,7336.4651,7415.0867,7215.6646,7229.6433,6134343
2023-05-09,NIFTY 50,Index,7229.6433,7454.9957,7133.5018,7403.5305,2405382
2023-05-10,NIFTY 50,Index,7403.5305,7426.0989,7200.6346,7346.4594,800391
2023-05-11,NIFTY 50,Index,7346.4594,7480.5992,7269.9155,7356.7074,7131828
2023-05-12,NIFTY 50,Index,7356.7074,7467.8334,7257.6565,7276.242,4095268
2023-05-15,NIFTY 50,Index,7276.242,7437.3547,7270.9798,7333.4044,5852596
2023-05-16,NIFTY 50,Index,7333.4044,7386.225,7205.1861,7217.8379,1342781
2023-05-17,NIFTY 50,Index,7217.8379,7273.6182,7160.531,7229.4428,6636459
2023-05-18,NIFTY 50,Index,7229.4428,7542.3788,7096.5089,7465.3839,1054468
2023-05-19,NIFTY 50,Index,7465.3839,7623.4066,7434.2517,7495.7649,3263952
2023-05-22,NIFTY 50,Index,7495.7649,7627.3867,7319.3826,7448.7005,10493879
2023-05-23,NIFTY 50,Index,7448.7005,7560.2372,7436.6456,7514.4473,5954120
2023-05-24,NIFTY 50,Index,7514.4473,7618.8907,7331.7003,7382.804,2296700
2023-05-25,NIFTY 50,Index,7382.804,7512.188,7363.2359,7390.6153,3876709
2023-05-26,NIFTY 50,Index,7390.6153,7783.3489,7364.772,7666.0869,2421407
2023-05-29,NIFTY 50,Index,7666.0869,7688.5292,7323.718,7377.951,3484923
2023-05-30,NIFTY 50,Index,7377.951,7500.6818,7331.9397,7436.3576,3450357
2023-05-31,NIFTY 50,Index,7436.3576,7452.0728,7025.2075,7116.4152,4383111
2023-06-01,NIFTY 50,Index,7116.4152,7269.5247,7094.7778,7176.2052,906640
2023-06-02,NIFTY 50,Index,7176.2052,7318.9924,7096.0181,7104.2278,3070475
2023-06-05,NIFTY 50,Index,7104.2278,7121.4747,7003.5554,7046.2947,2167465
2023-06-06,NIFTY 50,Index,7046.2947,7089.1968,6974.5039,7080.3758,1744662
2023-06-07,NIFTY 50,Index,7080.3758,7168.7242,6846.611,6919.5488,8141094
2023-06-08,NIFTY 50,Index,6919.5488,7042.2468,6751.9773,6813.2673,2652569
2023-06-09,NIFTY 50,Index,6813.2673,6869.6989,6651.5446,6763.4854,1013538
2023-06-12,NIFTY 50,Index,6763.4854,6856.1671,6707.1924,6854.6548,7005445
2023-06-13,NIFTY 50,Index,6854.6548,6890.2734,6712.801,6816.4506,3219726
2023-06-14,NIFTY 50,Index,6816.4506,6859.0196,6814.7982,6829.6246,1068075
2023-06-15,NIFTY 50,Index,6829.6246,6904.4718,6668.6753,6729.833,3169425
2023-06-16,NIFTY 50,Index,6729.833,6773.5332,6513.916,6611.4155,3140559
2023-06-19,NIFTY 50,Index,6611.4155,6663.5764,6326.3659,6385.0376,2094979
2023-06-20,NIFTY 50,Index,6385.0376,6536.7935,6284.5495,6414.2386,4021211
2023-06-21,NIFTY 50,Index,6414.2386,6583.1868,6381.5683,6526.0702,1065737
2023-06-22,NIFTY 50,Index,6526.0702,6609.2386,6433.4085,6519.3801,8213992
2023-06-23,NIFTY 50,Index,6519.3801,6628.7847,6510.6895,6548.3793,7271689
2023-06-26,NIFTY 50,Index,6548.3793,6644.9592,6367.4227,6433.3285,3480496
2023-06-27,NIFTY 50,Index,6433.3285,6444.2384,6321.2837,6413.1617,3577027
2023-06-28,NIFTY 50,Index,6413.1617,6451.1963,6293.5603,6337.8879,11980744
2023-06-29,NIFTY 50,Index,6337.8879,6428.1825,6315.8182,6404.4609,10405185
2023-06-30,NIFTY 50,Index,6404.4609,6531.8776,6370.5113,6433.5254,1610648
2023-07-03,NIFTY 50,Index,6433.5254,6543.652,6407.0595,6494.0453,12129594
2023-07-04,NIFTY 50,Index,6494.0453,6624.4481,6410.4144,6523.3834,1295463
2023-07-05,NIFTY 50,Index,6523.3834,6649.7399,6364.9326,6468.2584,3397641
2023-07-06,NIFTY 50,Index,6468.2584,6710.3453,6363.2437,6611.4287,19762002
2023-07-07,NIFTY 50,Index,6611.4287,6656.1573,6407.5614,6528.7458,4681875
2023-07-10,NIFTY 50,Index,6528.7458,6585.1642,6415.5767,6472.4573,907730
2023-07-11,NIFTY 50,Index,6472.4573,6562.0929,6456.7291,6530.6553,3789328
2023-07-12,NIFTY 50,Index,6530.6553,6637.8751,6493.3121,6553.2322,2772990
2023-07-13,NIFTY 50,Index,6553.2322,6696.5808,6432.7934,6585.0933,4264768
2023-07-14,NIFTY 50,Index,6585.0933,6731.2343,6474.2005,6669.8002,1448957
2023-07-17,NIFTY 50,Index,6669.8002,6849.4251,6646.1319,6760.7028,6813721
2023-07-18,NIFTY 50,Index,6760.7028,6923.2251,6754.8651,6795.8187,3369623
2023-07-19,NIFTY 50,Index,6795.8187,6894.4913,6677.211,6788.2375,2999951
2023-07-20,NIFTY 50,Index,6788.2375,6907.6017,6688.7488,6793.3774,735322
2023-07-21,NIFTY 50,Index,6793.3774,7101.3025,6752.9502,7029.8287,9582346
2023-07-24,NIFTY 50,Index,7029.8287,7349.1017,6940.3683,7222.9425,6098472
2023-07-25,NIFTY 50,Index,7222.9425,7289.6186,7156.3425,7157.6784,5272894
2023-07-26,NIFTY 50,Index,7157.6784,7392.5609,7143.4807,7248.7728,1294049
2023-07-27,NIFTY 50,Index,7248.7728,7421.1524,7168.2991,7390.9919,2141866
2023-07-28,NIFTY 50,Index,7390.9919,7501.1161,7338.459,7473.0138,13887558
2023-07-31,NIFTY 50,Index,7473.0138,7507.2014,7359.2759,7506.4163,14003399
2023-08-01,NIFTY 50,Index,7506.4163,7528.7686,7300.524,7345.4198,1081318
2023-08-02,NIFTY 50,Index,7345.4198,7451.4981,7128.9521,7257.5849,402672
2023-08-03,NIFTY 50,Index,7257.5849,7317.4776,6976.3916,7074.819,14036838
2023-08-04,NIFTY 50,Index,7074.819,7214.1303,6991.5905,7200.7383,1843178
2023-08-07,NIFTY 50,Index,7200.7383,7451.7151,7117.212,7442.0622,2431412
2023-08-08,NIFTY 50,Index,7442.0622,7744.4339,7341.3759,7652.0752,21565699
2023-08-09,NIFTY 50,Index,7652.0752,7778.342,7507.0947,7582.6568,7480798
2023-08-10,NIFTY 50,Index,7582.6568,7821.0047,7463.0608,7711.8541,1707830
2023-08-11,NIFTY 50,Index,7711.8541,7734.5968,7344.7992,7393.328,7282149
2023-08-14,NIFTY 50,Index,7393.328,7425.9491,7214.6633,7302.0284,2855498
2023-08-15,NIFTY 50,Index,7302.0284,7386.7261,7209.1207,7325.0132,5819692
2023-08-16,NIFTY 50,Index,7325.0132,7385.0643,7166.374,7288.797,4246743
2023-08-17,NIFTY 50,Index,7288.797,7509.2823,7261.9048,7422.0334,471011
2023-08-18,NIFTY 50,Index,7422.0334,7425.9221,7263.6761,7267.1922,1010069
2023-08-21,NIFTY 50,Index,7267.1922,7342.4918,7168.7533,7211.8405,7070480
2023-08-22,NIFTY 50,Index,7211.8405,7449.1035,7184.9979,7325.7477,2690008
2023-08-23,NIFTY 50,Index,7325.7477,7396.5098,7287.3287,7306.835,13131175
2023-08-24,NIFTY 50,Index,7306.835,7404.3676,7242.9951,7331.5708,2239013
2023-08-25,NIFTY 50,Index,7331.5708,7456.3885,7242.0926,7432.766,7117799
2023-08-28,NIFTY 50,Index,7432.766,7577.3377,7290.5601,7479.0694,1842367
2023-08-29,NIFTY 50,Index,7479.0694,7516.0129,7238.1633,7371.7775,1339148
2023-08-30,NIFTY 50,Index,7371.7775,7483.7398,7215.5817,7281.0735,1299083
2023-08-31,NIFTY 50,Index,7281.0735,7290.1971,7094.8069,7225.8016,3223507
2023-09-01,NIFTY 50,Index,7225.8016,7298.5046,7175.6049,7238.9863,1054918
2023-09-04,NIFTY 50,Index,7238.9863,7349.4127,7103.3534,7267.9868,3567340
2023-09-05,NIFTY 50,Index,7267.9868,7305.8033,7152.1349,7258.2242,1786890
2023-09-06,NIFTY 50,Index,7258.2242,7340.2901,7073.2637,7139.5087,5763500
2023-09-07,NIFTY 50,Index,7139.5087,7200.1982,7123.217,7150.2173,4629253
2023-09-08,NIFTY 50,Index,7150.2173,7186.1066,6985.6916,7106.5912,1901521
2023-09-11,NIFTY 50,Index,7106.5912,7233.7539,6984.338,7217.1877,46883780
2023-09-12,NIFTY 50,Index,7217.1877,7319.3593,7109.2261,7187.3582,3806860
2023-09-13,NIFTY 50,Index,7187.3582,7257.0319,7156.7969,7180.6041,1426854
2023-09-14,NIFTY 50,Index,7180.6041,7239.7386,7041.5768,7134.4637,24397940
2023-09-15,NIFTY 50,Index,7134.4637,7207.5923,6946.6677,7060.5407,3519291
2023-09-18,NIFTY 50,Index,7060.5407,7171.5716,6965.9436,6994.1108,3082089
2023-09-19,NIFTY 50,Index,6994.1108,7040.302,6817.0611,6921.8231,1962174
2023-09-20,NIFTY 50,Index,6921.8231,7043.3468,6654.5906,6773.752,3594781
2023-09-21,NIFTY 50,Index,6773.752,6834.8837,6606.3978,6739.1578,5451577
2023-09-22,NIFTY 50,Index,6739.1578,6861.7054,6662.4456,6735.0088,1566166
2023-09-25,NIFTY 50,Index,6735.0088,6823.4772,6529.533,6638.6867,3251420
2023-09-26,NIFTY 50,Index,6638.6867,6901.6869,6611.6319,6771.076,1852149
2023-09-27,NIFTY 50,Index,6771.076,6878.4456,6511.0692,6587.1633,3995390
2023-09-28,NIFTY 50,Index,6587.1633,6759.6489,6466.6063,6706.5371,5591418
2023-09-29,NIFTY 50,Index,6706.5371,6799.8785,6481.4215,6585.9085,3677417
2023-10-02,NIFTY 50,Index,6585.9085,6791.1391,6549.4351,6670.2549,2131303
2023-10-03,NIFTY 50,Index,6670.2549,6789.5177,6530.9792,6617.5759,1951839
2023-10-04,NIFTY 50,Index,6617.5759,6699.0115,6588.7383,6599.7552,1021528
2023-10-05,NIFTY 50,Index,6599.7552,6687.5914,6472.0992,6620.695,4160884
2023-10-06,NIFTY 50,Index,6620.695,6737.8241,6536.6557,6649.004,3125088
2023-10-09,NIFTY 50,Index,6649.004,6650.6806,6459.2815,6532.4126,2532577
2023-10-10,NIFTY 50,Index,6532.4126,6829.5276,6522.0383,6710.054,4089589
2023-10-11,NIFTY 50,Index,6710.054,6825.2223,6522.3814,6631.0057,5935384
2023-10-12,NIFTY 50,Index,6631.0057,6855.6477,6568.5193,6812.8155,4642600
2023-10-13,NIFTY 50,Index,6812.8155,6861.5678,6730.7642,6797.9569,12066817
2023-10-16,NIFTY 50,Index,6797.9569,6821.5814,6653.0684,6749.1786,8821377
2023-10-17,NIFTY 50,Index,6749.1786,6796.145,6633.6825,6693.9752,2167947
2023-10-18,NIFTY 50,Index,6693.9752,6856.762,6646.7994,6772.6553,11490830
2023-10-19,NIFTY 50,Index,6772.6553,6905.2781,6678.4314,6764.221,11129750
2023-10-20,NIFTY 50,Index,6764.221,6848.2791,6671.3716,6804.0387,1483528
2023-10-23,NIFTY 50,Index,6804.0387,6917.9439,6727.2585,6765.0448,5522077
2023-10-24,NIFTY 50,Index,6765.0448,6977.5062,6723.736,6906.6912,8998297
2023-10-25,NIFTY 50,Index,6906.6912,7146.9856,6786.3484,7015.3351,876113
2023-10-26,NIFTY 50,Index,7015.3351,7187.9278,6978.8151,7093.5853,6372234
2023-10-27,NIFTY 50,Index,7093.5853,7204.5892,7077.839,7124.7294,6264327
2023-10-30,NIFTY 50,Index,7124.7294,7247.9251,6868.7391,6944.6649,335376
2023-10-31,NIFTY 50,Index,6944.6649,6988.538,6885.9757,6973.0967,3068053
2023-11-01,NIFTY 50,Index,6973.0967,7092.8027,6911.3528,6951.9828,4983706
2023-11-02,NIFTY 50,Index,6951.9828,7086.7811,6949.4791,6974.5046,4488276
2023-11-03,NIFTY 50,Index,6974.5046,7109.3713,6852.7641,7069.5667,1930413
2023-11-06,NIFTY 50,Index,7069.5667,7184.5532,7055.9175,7107.6908,1713808
2023-11-07,NIFTY 50,Index,7107.6908,7192.7497,6867.7605,6908.8319,2430803
2023-11-08,NIFTY 50,Index,6908.8319,7026.4891,6784.0729,7019.7301,1377869
2023-11-09,NIFTY 50,Index,7019.7301,7150.7808,6894.4556,7066.9356,8033539
2023-11-10,NIFTY 50,Index,7066.9356,7151.8507,6984.5625,7146.895,1707718
2023-11-13,NIFTY 50,Index,7146.895,7265.7297,6985.6744,7070.3744,3389060
2023-11-14,NIFTY 50,Index,7070.3744,7218.3857,6946.0802,7100.6168,6211609
2023-11-15,NIFTY 50,Index,7100.6168,7234.071,7055.6065,7172.3277,48039510
2023-11-16,NIFTY 50,Index,7172.3277,7421.3445,7044.2983,7333.0656,2299004
2023-11-17,NIFTY 50,Index,7333.0656,7662.3692,7246.2865,7566.8293,1074048
2023-11-20,NIFTY 50,Index,7566.8293,7644.3687,7438.4226,7453.9603,7151768
2023-11-21,NIFTY 50,Index,7453.9603,7551.1934,7286.306,7427.5076,295742
2023-11-22,NIFTY 50,Index,7427.5076,7671.4209,7333.3113,7594.5239,6023286
2023-11-23,NIFTY 50,Index,7594.5239,7649.4859,7513.1053,7584.7805,2718642
2023-11-24,NIFTY 50,Index,7584.7805,7614.5276,7469.6296,7562.004,413389
2023-11-27,NIFTY 50,Index,7562.004,7640.1305,7462.0066,7462.8284,1673771
2023-11-28,NIFTY 50,Index,7462.8284,7673.2631,7386.3094,7586.4665,1834843
2023-11-29,NIFTY 50,Index,7586.4665,7692.2817,7573.252,7631.6838,2729175
2023-11-30,NIFTY 50,Index,7631.6838,7684.3765,7456.0812,7532.523,4276568
2023-12-01,NIFTY 50,Index,7532.523,7638.4839,7382.9547,7532.686,9589183
2023-12-04,NIFTY 50,Index,7532.686,7592.1303,7426.6614,7489.85,1701640
2023-12-05,NIFTY 50,Index,7489.85,7693.823,7398.7876,7585.4972,2726479
2023-12-06,NIFTY 50,Index,7585.4972,7839.5325,7460.9132,7692.5947,1900500
2023-12-07,NIFTY 50,Index,7692.5947,7817.513,7674.9805,7711.6186,1767765
2023-12-08,NIFTY 50,Index,7711.6186,7768.5385,7599.2185,7617.6571,358917
2023-12-11,NIFTY 50,Index,7617.6571,7804.8531,7605.4414,7793.7847,2000809
2023-12-12,NIFTY 50,Index,7793.7847,7961.016,7687.9966,7855.9703,2762624
2023-12-13,NIFTY 50,Index,7855.9703,7998.5474,7756.0272,7996.927,577241
2023-12-14,NIFTY 50,Index,7996.927,8164.3367,7881.1358,8024.1234,6982646
2023-12-15,NIFTY 50,Index,8024.1234,8056.3912,8022.2447,8033.5539,1552249
2023-12-18,NIFTY 50,Index,8033.5539,8111.6401,7741.0518,7831.4581,1714154
2023-12-19,NIFTY 50,Index,7831.4581,7945.668,7504.4386,7603.6343,6801470
2023-12-20,NIFTY 50,Index,7603.6343,7725.4949,7501.2945,7659.6326,7614778
2023-12-21,NIFTY 50,Index,7659.6326,7780.4994,7486.0468,7553.4873,1094068
2023-12-22,NIFTY 50,Index,7553.4873,7746.2015,7415.0114,7615.5847,5329094
2023-12-25,NIFTY 50,Index,7615.5847,7704.2604,7355.0349,7410.043,1634443
2023-12-26,NIFTY 50,Index,7410.043,7692.991,7354.5339,7588.5116,7128181
2023-12-27,NIFTY 50,Index,7588.5116,7610.1532,7427.3432,7561.9607,970474
2023-12-28,NIFTY 50,Index,7561.9607,7565.8094,7358.5475,7454.8375,2126192
2023-12-29,NIFTY 50,Index,7454.8375,7465.5295,7239.3073,7299.1058,10999016
2024-01-01,NIFTY 50,Index,7299.1058,7512.791,7245.8816,7422.8587,1001083
2024-01-02,NIFTY 50,Index,7422.8587,7657.1425,7350.7694,7635.6781,2059356
2024-01-03,NIFTY 50,Index,7635.6781,7785.8728,7577.0046,7638.5979,2031519
2024-01-04,NIFTY 50,Index,7638.5979,7642.1655,7401.4053,7515.0651,2276588
2024-01-05,NIFTY 50,Index,7515.0651,7650.3488,7296.9979,7313.9866,2292177
2024-01-08,NIFTY 50,Index,7313.9866,7443.9421,7217.829,7305.9302,4110200
2024-01-09,NIFTY 50,Index,7305.9302,7355.6671,7062.0851,7139.3915,739495
2024-01-10,NIFTY 50,Index,7139.3915,7238.7479,7030.6012,7161.1631,1004205
2024-01-11,NIFTY 50,Index,7161.1631,7204.4643,7102.7385,7139.7703,11158597
2024-01-12,NIFTY 50,Index,7139.7703,7277.7703,6928.6595,7006.8148,1376370
2024-01-15,NIFTY 50,Index,7006.8148,7129.758,6944.5881,7109.9644,527168
2024-01-16,NIFTY 50,Index,7109.9644,7167.097,6949.2719,7090.2036,33738952
2024-01-17,NIFTY 50,Index,7090.2036,7204.4888,7002.1914,7123.3711,8036184
2024-01-18,NIFTY 50,Index,7123.3711,7128.9928,7010.3332,7077.6481,912704
2024-01-19,NIFTY 50,Index,7077.6481,7214.1093,6792.0904,6917.9211,4159581
2024-01-22,NIFTY 50,Index,6917.9211,7068.4709,6899.8442,6947.5871,19174976
2024-01-23,NIFTY 50,Index,6947.5871,7057.9441,6873.8488,6911.9707,4325859
2024-01-24,NIFTY 50,Index,6911.9707,7047.5818,6834.4029,6901.124,1011968
2024-01-25,NIFTY 50,Index,6901.124,6981.6373,6861.6794,6929.6194,9303457
2024-01-26,NIFTY 50,Index,6929.6194,7052.3023,6858.7605,6998.2006,1582839
2024-01-29,NIFTY 50,Index,6998.2006,7411.5226,6860.9323,7285.4011,2496203
2024-01-30,NIFTY 50,Index,7285.4011,7531.4898,7201.8333,7418.0635,2334018
2024-01-31,NIFTY 50,Index,7418.0635,7684.866,7408.7972,7550.0092,2664548
2024-02-01,NIFTY 50,Index,7550.0092,7627.0846,7442.5047,7536.9567,8917859
2024-02-02,NIFTY 50,Index,7536.9567,7872.6433,7432.5649,7760.4723,2567865
2024-02-05,NIFTY 50,Index,7760.4723,7816.1483,7590.9522,7715.0781,1548693
2024-02-06,NIFTY 50,Index,7715.0781,7862.8139,7612.5433,7613.893,1649595
2024-02-07,NIFTY 50,Index,7613.893,7616.0729,7443.5134,7555.0056,7699123
2024-02-08,NIFTY 50,Index,7555.0056,7637.3973,7441.1626,7615.6394,6686881
2024-02-09,NIFTY 50,Index,7615.6394,7815.5017,7486.7947,7697.5573,10664743
2024-02-12,NIFTY 50,Index,7697.5573,7772.6282,7599.4796,7611.2999,4040249
2024-02-13,NIFTY 50,Index,7611.2999,7621.3483,7374.5058,7426.3149,638860
2024-02-14,NIFTY 50,Index,7426.3149,7581.4626,7415.574,7440.4383,2856853
2024-02-15,NIFTY 50,Index,7440.4383,7490.6515,7429.0005,7446.0399,6008029
2024-02-16,NIFTY 50,Index,7446.0399,7718.4156,7438.5602,7610.7859,3279114
2024-02-19,NIFTY 50,Index,7610.7859,7655.7338,7559.35,7594.6475,1607880
2024-02-20,NIFTY 50,Index,7594.6475,7839.4022,7533.1153,7696.3686,1741216
2024-02-21,NIFTY 50,Index,7696.3686,7769.7053,7631.8813,7666.5385,6158607
2024-02-22,NIFTY 50,Index,7666.5385,7770.5827,7611.6746,7677.9114,3345540
2024-02-23,NIFTY 50,Index,7677.9114,7814.3723,7505.4977,7581.7832,4570061
2024-02-26,NIFTY 50,Index,7581.7832,7930.7103,7570.8994,7832.8337,899537
2024-02-27,NIFTY 50,Index,7832.8337,7944.6791,7578.5551,7705.3128,7146852
2024-02-28,NIFTY 50,Index,7705.3128,7815.4384,7683.2947,7734.9685,12860983
2024-02-29,NIFTY 50,Index,7734.9685,7811.8069,7608.0668,7651.5697,7959815
2024-03-01,NIFTY 50,Index,7651.5697,7700.7005,7537.0035,7692.3417,1267437
2024-03-04,NIFTY 50,Index,7692.3417,7734.8295,7514.6193,7622.3964,3319680
2024-03-05,NIFTY 50,Index,7622.3964,7637.9297,7472.3052,7526.5314,10075202
2024-03-06,NIFTY 50,Index,7526.5314,7658.7546,7407.7729,7611.0564,2006300
2024-03-07,NIFTY 50,Index,7611.0564,7749.569,7537.804,7595.1195,8410333
2024-03-08,NIFTY 50,Index,7595.1195,7654.0043,7493.8856,7589.9304,23716742
2024-03-11,NIFTY 50,Index,7589.9304,7753.6434,7443.2857,7651.6643,1444965
2024-03-12,NIFTY 50,Index,7651.6643,7667.7886,7415.0409,7532.8278,9421308
2024-03-13,NIFTY 50,Index,7532.8278,7587.0717,7342.3404,7485.5845,3759426
2024-03-14,NIFTY 50,Index,7485.5845,7554.1075,7139.8313,7169.7842,3324702
2024-03-15,NIFTY 50,Index,7169.7842,7177.2917,6913.0988,7020.8788,792939
2024-03-18,NIFTY 50,Index,7020.8788,7274.7115,6991.1111,7153.0597,2373575
2024-03-19,NIFTY 50,Index,7153.0597,7278.976,7084.741,7115.4428,26797149
2024-03-20,NIFTY 50,Index,7115.4428,7263.8562,7096.0033,7221.2076,16228073
2024-03-21,NIFTY 50,Index,7221.2076,7407.9047,7128.0782,7361.4353,7348908
2024-03-22,NIFTY 50,Index,7361.4353,7564.5963,7230.3701,7534.5763,1526659
2024-03-25,NIFTY 50,Index,7534.5763,7543.3302,7420.9641,7437.5517,796087
2024-03-26,NIFTY 50,Index,7437.5517,7561.8302,7243.1044,7245.2335,3682190
2024-03-27,NIFTY 50,Index,7245.2335,7248.0342,7064.0231,7081.6377,1051979
2024-03-28,NIFTY 50,Index,7081.6377,7138.8984,6985.6267,7060.6014,233559
2024-03-29,NIFTY 50,Index,7060.6014,7126.1373,6918.5846,7054.5252,3318486
2024-04-01,NIFTY 50,Index,7054.5252,7315.5184,6945.3224,7270.1723,4058471
2024-04-02,NIFTY 50,Index,7270.1723,7427.7376,7251.9168,7285.5222,15364498
2024-04-03,NIFTY 50,Index,7285.5222,7324.2204,7259.1826,7261.7318,3961901
2024-04-04,NIFTY 50,Index,7261.7318,7447.1059,7211.1763,7370.7508,1556220
2024-04-05,NIFTY 50,Index,7370.7508,7628.0542,7245.8813,7482.2705,846236
2024-04-08,NIFTY 50,Index,7482.2705,7628.9832,7422.7108,7559.7367,6433095
2024-04-09,NIFTY 50,Index,7559.7367,7594.2447,7480.0442,7517.1192,2731539
2024-04-10,NIFTY 50,Index,7517.1192,7780.8864,7508.4227,7707.8454,2935654
2024-04-11,NIFTY 50,Index,7707.8454,7784.0074,7651.4732,7772.2549,3442217
2024-04-12,NIFTY 50,Index,7772.2549,7794.142,7601.5736,7697.3929,1798011
2024-04-15,NIFTY 50,Index,7697.3929,7767.8741,7572.5221,7745.1093,13429908
2024-04-16,NIFTY 50,Index,7745.1093,7849.5335,7557.1328,7596.6208,15840916
2024-04-17,NIFTY 50,Index,7596.6208,7716.2315,7525.2143,7671.6585,2579823
2024-04-18,NIFTY 50,Index,7671.6585,7721.5363,7649.0573,7711.9421,6076420
2024-04-19,NIFTY 50,Index,7711.9421,7859.6928,7507.8878,7588.2719,2797337
2024-04-22,NIFTY 50,Index,7588.2719,7694.161,7576.7014,7590.9812,642858
2024-04-23,NIFTY 50,Index,7590.9812,7759.7669,7508.0001,7689.0789,1762710
2024-04-24,NIFTY 50,Index,7689.0789,7714.5682,7558.4133,7626.3706,3008542
2024-04-25,NIFTY 50,Index,7626.3706,7717.0591,7479.8487,7679.8919,4737850
2024-04-26,NIFTY 50,Index,7679.8919,7727.6267,7612.7703,7687.721,4555490
2024-04-29,NIFTY 50,Index,7687.721,7783.409,7458.1034,7607.3874,3824944
2024-04-30,NIFTY 50,Index,7607.3874,7811.5963,7463.8053,7672.2831,1828221
2024-05-01,NIFTY 50,Index,7672.2831,7827.7241,7556.0772,7677.6554,5792605
2024-05-02,NIFTY 50,Index,7677.6554,7787.9574,7632.2395,7670.1824,942862
2024-05-03,NIFTY 50,Index,7670.1824,7858.1787,7583.4962,7832.6912,10588542
2024-05-06,NIFTY 50,Index,7832.6912,7836.1911,7831.2753,7834.2947,15591791
